"s.1"	"s.2"	"s.4"	"s.5"	"s.7"	"s.8"	"s.9"	"s.10"	"s.11"	"s.12"	"s.13"	"s.16"	"s.18"	"s.19"	"s.20"	"s.21"	"s.22"	"s.23"	"s.26"	"s.27"	"s.28"	"s.29"	"s.30"	"s.31"	"s.32"	"s.36"	"s.37"	"s.39"	"s.40"	"s.41"	"s.42"	"s.44"	"s.45"	"s.46"	"s.49"	"s.50"	"s.52"	"s.56"	"s.57"	"s.58"	"s.61"	"s.62"	"s.63"	"s.64"	"s.65"	"s.66"
"prt38"	2.92568608580536	5.7264506318212	0.441310432898783	2.19051721182885	0.00177316807654514	3.80272964441576	4.4845042481887	0.895263564854693	4.9143557744592	NA	NA	NA	NA	NA	4.43230528455413	3.65316603459173	3.23984897854879	2.86516635619247	2.13862706364503	3.10752237060367	1.32954097184855	-0.294043426680533	-1.04065984809256	-0.388658663949643	0.608664694351932	NA	3.50105271196175	3.93578047981188	NA	2.81270558979758	0.948851256606912	1.49892528601361	3.07201721590613	2.13821394968677	0.825222191982062	0.698180538473992	1.47645547652851	-1.32800401779477	NA	1.4464611870132	NA	0.195958690172183	NA	0.531739638829784	3.25457978540948	0.920617431969471
"prt39"	0.517369124969172	2.14438449300025	NA	1.41572213753903	1.99236072872717	3.70416821216588	2.85581968887443	3.197946198324	1.97594261105678	1.16983523270859	2.50903330247547	NA	0.763402742958624	1.43328905760676	2.48718452485414	1.73587515328315	1.57468154272293	3.40767758518496	2.23014061407604	2.40125976016906	3.40208993135911	1.44966459596007	2.73813342479714	2.3792060638535	1.19449288462733	3.39039184824277	3.19679395674377	1.82928902179532	1.46116225489219	-0.0982464762742316	1.22125921224993	0.0690086743657954	-0.283942337503342	0.31528863852377	0.922258768753777	0.505828479017251	2.31382562829376	1.37069492231932	1.58151657083001	1.07611983573098	1.03457144885937	1.00008586819758	2.32705856284291	2.47972730558076	2.13736505883019	0.470137428525969
"prt40"	0.127423514594304	2.16841200130705	-3.54505209143198	NA	-0.229473819355704	NA	0.795199962973659	1.62726102494515	-1.16742533153564	-1.83115378694391	1.00040915876906	-0.751745434158423	3.6118003459699	-1.69016006985758	1.5057652194409	3.76316813676593	-0.0804153205567767	1.250162129892	1.15389722966663	NA	NA	-0.0702650041354501	1.66029087835573	-0.313459479074626	NA	3.06641939436093	-1.33072327008258	0.421011755828809	NA	-1.01583791044429	3.99632185819666	NA	3.28233282427466	-1.82943045238855	1.56604963377486	2.52780672124934	-1.53996699275163	NA	0.304689401312929	-1.50095113665673	-1.60508092346608	NA	-0.920122728570705	1.60435995692659	0.745680121108142	-1.63061350697174
"prt41"	2.53957661570318	NA	5.43910008178507	4.83049956238963	1.81589750002127	1.96164034381356	2.62705885396933	2.46427595184551	7.99412334005952	1.18112127797275	5.04398893669889	7.21512199719847	7.96166375828888	2.78774983526036	6.72956428000743	4.18768380644442	4.40208203133691	4.91636720024069	NA	3.65593265473014	4.94351718075039	7.62511684500636	5.65384137854011	4.57141078608499	5.88323282548332	2.84831252574696	6.17069957436993	4.41632351457292	2.84639950302365	3.7765573732065	6.45952661315238	5.10070294688679	NA	3.71115750914317	5.88275710019	NA	2.56583993996108	3.27475756561861	NA	4.95762433305117	2.14276713644967	2.43108653078127	4.36970703140184	4.28754745574859	2.5227366863473	4.68971201206795
"prt42"	-3.77092115179567	-2.3036945645713	NA	NA	-0.174276790850588	-2.98832716091859	NA	NA	-1.80208802548659	-2.57447064480393	NA	NA	-3.77751837480311	-2.3787868722211	-2.14930651888922	-1.11739235616951	NA	-3.12961145152252	-4.66947408772582	-3.59204365720808	NA	NA	-5.20058009523201	NA	NA	-3.40156115409485	-3.70406332919072	NA	-6.35314193155263	-1.91871738963965	NA	-0.525396592908487	NA	-4.77156055939534	NA	-5.12506907857852	NA	-6.10785950989922	NA	-1.93572509626645	NA	NA	-5.0581693705766	-5.36956392480109	NA	-1.847319303641
"prt43"	0.369220251636401	1.07304949348754	2.57507618042166	4.20334656136087	0.456134357514139	3.67186373803797	1.8785572161431	1.60759565675658	7.27107492655074	1.79516648604307	4.41050253685131	3.6148025129973	1.53277454165116	5.26703125068381	3.3742219445721	3.00402120964192	2.03242609871864	2.71250229493664	3.07838680249872	3.37666211560079	3.96401303786581	2.37950426088585	0.935835610257514	1.01848693314059	4.01015873442434	0.700220431750127	NA	2.79182350466919	4.85963766445509	2.72713676685784	2.74459196593808	NA	1.06781685056555	3.80749105339766	2.14246396298317	2.00610166278688	1.7580796961433	3.64316989723156	2.4267220171226	NA	0.84323488378648	1.26171344939126	2.32078374192042	2.31596240018437	-1.46930396549377	1.59783335880822
"prt44"	3.46741674733769	2.88734088542682	3.63747646035363	1.59428761743778	1.61764795893125	1.85440774965157	2.26264001378547	1.3328624723409	0.0685277835416811	NA	6.02789825565799	2.67704083209538	4.70445835957618	5.1811530917306	2.86843914199816	5.43534667457848	4.07748615768056	4.51715568223926	5.73056718104952	1.55908275543241	4.4013007328764	7.26850767424353	2.92775930410801	6.2933198292735	3.53743702362092	3.63981077383648	-1.03107147244593	3.54491681776875	3.92815759878899	4.00760257951958	5.19438301825585	1.52287748884198	3.12405839900986	4.69556123985575	0.831080256071581	1.69854356881937	0.142980459336134	3.20796683967489	NA	0.294996263463203	-0.545201770544627	3.62507321631706	6.1998281263009	1.54288801457636	2.7839043564947	0.764792160978529
"prt45"	0.836365753130304	0.276476029715647	0.697302260271601	-0.207820775068171	2.20015155398886	-1.14937002958172	-0.04519917607508	-0.451882334033314	NA	1.18089927335273	0.981409652685847	NA	1.59549255761014	NA	2.18330572192068	-2.24282193564827	1.69555028660272	1.30204480662427	0.767031087198328	1.89985686848577	0.546644603962212	NA	0.204651008675917	NA	0.602628891478735	-0.239776611839486	0.183987379703294	0.756851329010105	1.25326876109258	-0.439062712344643	0.954581964903036	-1.25268976571759	-0.673228610128211	-0.525934652150413	-0.151926167046222	-2.90350343040272	-0.813852760113645	-1.04534206165473	-2.29568469141379	NA	0.375614647158735	-1.45586404421796	0.270702729880036	-1.42723578833788	-1.88677231983855	-1.70616767890673
"prt46"	-2.28509540978097	NA	-0.162024752810401	-1.8621819755428	-2.2838843358021	-0.0508432590376453	-4.06137899983972	NA	-3.19770321125234	NA	-3.37192725403587	-0.0480593037871612	-3.13253811730495	NA	NA	-2.30307218092162	-2.23483588311282	NA	-2.1282828080495	-2.65056550939903	-2.00621104400906	NA	-4.38187499397198	-2.04036895641016	-2.32779675886721	NA	-0.164919697798374	-2.08927008770864	-4.8746222691543	NA	NA	NA	NA	NA	-2.83083670682773	NA	-4.50785296776709	NA	NA	NA	NA	NA	-3.12117948734245	-3.66728228037344	-3.10424627519099	-3.00061354276074
"prt47"	NA	0.146065875141816	-1.47539930602468	NA	-1.37485098123878	-2.87168043845448	-1.61474136234841	-0.110488025224601	1.53045268321981	-3.57907072260402	-2.15286317760903	-0.872570683153041	-1.22203451902128	0.524258609774574	-1.58718722864376	-1.03668288814435	-1.75512377987129	NA	-2.50388443929354	NA	NA	-1.92140630723099	-0.29531488716983	-2.96503091888483	-0.910315644618899	NA	-0.0313009519118186	-2.21788962443022	NA	0.155812081986705	-3.16631730299656	-4.44853607068452	-1.43904572907209	-0.807149821176212	-3.17434927486254	-5.25177905203923	NA	-0.827917021697393	-1.50968797917106	-0.621130276514475	-2.622017493927	-1.59403975038134	-2.18368213724224	NA	NA	-2.87605549269814
"prt48"	2.18909362395272	1.08235105991401	-0.039857933004087	0.907269617150789	0.126628019687412	-1.70086240166269	1.24584318295634	-0.543708199400989	-3.16202644173603	-1.94840067561743	2.48416980174629	2.03872366427047	0.345791737941675	2.12522972145754	3.49537832819258	-1.34194382573884	0.759253732398879	1.05257063109599	0.310393183708616	NA	-0.0465265224415691	-1.6587805335539	-1.18928825868876	0.750725266558768	0.0994428612923966	-2.08137803987457	1.19231182413191	NA	2.27563798363981	1.63724893177603	NA	0.230492876021758	-1.5035943764656	-0.209125897426575	-1.36942215708493	-0.891521774235304	-1.88938665790125	1.62375875105058	-1.42040417497367	NA	NA	-0.426806487383838	NA	0.376920128556884	-2.14244656901658	-1.12913060881762
"prt49"	1.99930179548676	-1.3201593333396	0.226510491317802	-1.31923259834469	0.445614498915938	1.5190991948116	NA	-0.982726205084822	0.892635897169359	1.44599709844274	-0.965964818103944	-0.746608537963927	0.0139555726776151	1.39153786927949	3.97197785303535	0.342902085205216	0.218557440253499	0.0861719073782104	1.46671712176933	1.52965929541444	1.74587472813652	-0.0858034764903846	NA	0.478971739137276	NA	1.15790510748296	2.55553316771808	NA	1.72323761563872	-0.366097180627823	0.0531894516328001	1.97024308757278	-0.511999745047733	1.6475757282921	-3.59727848831743	-2.13288251270991	-0.488902335854632	0.683732012981651	-1.4567773546469	1.46505588114641	0.763247042535249	2.03228607675538	-1.38457507421441	-0.126707604358794	-0.593749199309547	0.377668341634197
"prt50"	0.449377488386799	NA	2.40585852984997	1.41295396757011	NA	0.260342429681379	1.36842387930253	2.55659895596804	NA	0.874524336036664	1.84322185712827	1.84352812968543	-1.00692202966737	1.30466890875853	3.51861604890414	1.01725802054607	0.34373002582738	2.8477417765005	2.62409741274733	1.25697710057391	2.76040009197953	3.00201190677394	2.93553341945879	-0.117588993362187	2.23105608650205	1.60017404407353	-0.555401104689248	-0.525806004118075	NA	-0.0131434451174414	-1.09262146336143	-2.16773400562631	-0.0405047048029136	1.66394396601752	-1.12766842139397	-1.18811172292896	-1.76778355225029	-0.152948128713307	0.267394246967707	-1.04553555199983	-1.9868945083919	-1.42499546295658	0.214169626378609	0.489503529571991	-1.08805513715414	0.6994592322568
"prt51"	2.89529936028255	-0.203675093653755	-0.291591999953914	NA	2.09536933861958	1.46468943607971	NA	1.16154670637638	2.36263112684074	1.48066620571187	0.548731054519998	-0.791090208301448	NA	2.04411151923404	-1.11561080152828	NA	1.73940697863062	1.24312812144423	1.5988206923962	2.74744235256411	1.48358981739429	1.2766400958437	1.34921278892383	NA	-0.280619786983226	1.6926205702341	0.567949572627793	1.36979641408325	2.89598992936903	NA	2.24432450411823	0.418097928379441	-0.604376401692705	2.61920510860939	0.527561396036782	0.0255167867310912	-0.729032677311945	0.887550873290714	1.98025009373418	-0.970822736583652	-1.36972641085042	2.43095076267726	NA	-1.67547673209314	3.9450596933758	-1.22230047660912
"prt52"	NA	-1.12407216818969	NA	-0.385562719672387	1.03231106609905	-0.88951615912251	0.0585020875627685	0.309802399499986	-0.44756702201128	-0.950014651981071	-0.61685006728723	0.950644824257667	-0.562741832136616	-0.392943730389302	-0.132095201542576	0.692654985213933	-2.59873106093029	-1.91344229909136	-0.957513108049254	-0.0897006835027912	-1.07791145432315	-0.404321305802622	NA	-0.987550936150118	0.905755798999148	-1.36561541213891	NA	-0.019982417422284	1.28867070914386	-0.876680357534798	-0.00357662057399045	-2.90766872830955	-1.24919991783092	-1.68178430209389	-1.77927454313567	-0.696803434039489	-0.424116377637615	-1.12380132277644	-2.01574202611486	-2.59822473987909	NA	-0.887966525955092	0.602783541100885	-1.82076735155807	0.766008866455767	NA
"prt53"	3.31371950819394	-0.318621718821284	3.03523827979027	3.13893305275604	4.33461996811022	2.66164176261014	2.37861495199988	2.43635892911189	3.25411698136346	2.48491635145989	NA	2.87534185651462	3.11040469852527	3.44226094910307	2.1719678458324	2.4639529509781	3.36246586788962	2.62939807480373	4.00921863736751	0.837718338585441	NA	2.59875036334774	2.62813727400224	3.10707937589908	1.76420232899211	3.21465926943193	2.98559379041603	2.72969256320081	0.976213499090147	3.40364896478779	NA	1.48282870357516	2.4192330028843	1.27042961207763	0.81570107673819	2.03458014030248	1.59089407599144	1.90669223966118	0.891236533238001	1.93498891474484	2.45669471275654	1.20683694150053	3.14847342651799	1.34541722852599	1.01389745174614	2.04544819448244
"prt54"	-3.5251473584874	2.22791326377494	0.271667825775123	0.492330229479065	3.04233693579529	3.59061645223932	1.29278929363637	-1.18164469138602	-0.00555315804798936	-0.6311330161062	0.66741818361653	0.532005418140572	-0.123197383485138	1.53224639624597	0.943103471382104	1.65441847225778	-1.49734347813573	1.55142620710501	0.351029134119592	1.62245307002905	NA	NA	2.43201746855966	1.0009922913881	2.91791146314476	2.19686640594682	-1.5584673954294	1.28410811024825	-2.40901230593104	-1.38146861229534	NA	NA	-2.18334562407594	0.223943386588052	-1.94826286955784	-2.54724950068019	0.211553338946549	NA	0.732376284665395	-0.312791865302259	-1.3795163483671	-1.93758533677978	NA	NA	-0.041915831689275	NA
"prt55"	NA	-4.52552924426653	NA	-1.84439743060776	-3.85497258355843	2.03065449477867	-3.29094341019694	-3.97926159364916	-7.24819149915038	NA	-2.38525830660689	-6.27855047288823	NA	NA	-1.64757487701949	-0.759663115316246	NA	NA	-6.03405542602433	0.23734632730141	-5.8931339593481	NA	-1.63714127417775	-5.97994243939579	-3.69905189351407	0.895147445344	-8.56957683924407	-0.636638783523183	-2.52833127002922	2.34282978139644	-8.97857455794839	NA	-6.68140110535445	0.660732053127067	-1.11065705888995	NA	1.7165827890521	NA	-3.8041823740719	NA	0.465160852162238	-2.48193899274083	-1.78207643890632	NA	NA	-5.58802731032278
"prt56"	0.612311576023412	1.19187288962243	2.76595633692165	3.3839558009342	1.42601093617089	1.56922705210698	1.65817267015945	NA	2.1142008148143	1.92507866885351	NA	2.30739636244878	2.90442315303334	-0.0839831691451483	1.97395679916126	2.33790485350606	NA	0.801585764102462	3.85470548875678	-0.263997372762359	1.45773985384311	-0.285672163976596	2.08602828667099	NA	-0.0705394073073949	3.02773254501871	2.96941483436615	2.07476500001744	2.10322627764001	0.781897382195752	2.30088726948636	0.208030838651738	1.37971382911673	0.775336639167652	1.86509421404361	NA	0.0393259304310851	0.93314763548068	NA	0.678762699986304	1.39516497351601	0.454563667273128	1.27386909239778	0.0424042377979958	0.604017330310707	0.227376551111225
"prt57"	0.521025102020239	0.875467469716467	-0.492500316411688	-1.62506857651721	-0.670539057672338	NA	-3.17033727006426	-0.0121387115933954	NA	-1.74764527759323	-0.355525858222071	-2.0784588060368	-0.120478864098059	-1.89325843847999	-0.837933389143697	-1.00433375774117	NA	-0.91453279207569	-2.21186206520942	NA	-3.93347540647758	-1.52961013006979	-0.390140320240626	1.1123519067456	-1.25240624847876	-1.70984807581827	-1.26277102338794	NA	NA	-0.263750549661582	-1.26739391820164	NA	NA	-0.450584295767135	-1.71363019689612	NA	-1.93911332232396	-2.02883985022073	-2.02932355757752	-2.96375289801281	0.997043398078847	-3.33123588922451	NA	-2.17177388471206	-3.18188059055306	-2.6286254445216
"prt58"	NA	-0.18713127349201	0.585365654469943	-0.915736540017514	0.123884804903372	-0.567918821013429	0.699050663046431	-0.49958451506142	-1.13248734314768	NA	0.820255973924493	-0.334199357257913	-0.972017219532049	-1.44027153183103	-2.55238017766502	NA	-1.19450890611063	-1.38981969354787	-0.972508407886865	-1.88019988595141	-0.223053466649835	-0.777167841051621	1.53887141363159	-0.889288104572117	0.088316482774965	0.0207685782025656	-0.935547189782137	-2.25131417825158	0.467465967749405	-1.28904901352515	-1.02752537108959	-2.12661192736333	-0.0511210219068557	-0.91089544579472	NA	-2.309090709484	-2.0235095930786	-2.39245990910932	-1.84626330468048	-1.9293017174327	-2.97417627649628	-3.09348659700332	-1.96430249479382	-1.25178926606571	NA	NA
"prt59"	-3.77518923462543	-2.14155642663424	-6.76937260393734	NA	NA	NA	NA	-5.36743168493012	-5.10320588403665	NA	NA	-4.52342847862069	NA	-5.36333310749565	NA	NA	NA	-2.07355034915093	NA	NA	NA	NA	-5.84611831199685	-0.180631927490406	NA	-4.06942145054845	NA	NA	-3.53976298315239	NA	NA	NA	-4.37059514412323	NA	NA	NA	-6.37953760516244	NA	NA	NA	-6.81313636451296	-6.82512384307367	NA	NA	NA	NA
"prt60"	1.88432296631618	2.55613529566509	0.716616308426761	1.9219461310759	4.12815107821493	NA	0.831767737219241	0.566938096984682	1.86154952087831	1.96089841189063	0.624109655741411	2.71238881177689	1.27908461589676	1.95538642523374	3.75298043484309	1.07566357921772	1.82768638538521	NA	NA	2.82889815707536	2.71062827252596	1.46814078302061	NA	1.06072735490755	1.83395967713129	NA	4.24508905263433	3.07256609918905	NA	1.96346452322031	2.00563389447755	-0.00866103908306112	0.299750140901587	NA	0.977274155864022	1.46597381781488	0.968368750701528	0.444310514798954	2.53870518464818	0.884402034511395	1.10997889793937	0.905316859452597	-1.28171536603842	2.12720967664603	0.0321321022190837	-0.30157248582503
"prt61"	2.17462092924869	1.85236900073097	-0.163532562892816	NA	3.0765100662419	-2.24344953074133	0.702939565061776	-1.35036278196055	NA	1.12305222307447	-0.0527549176999428	1.93225071842876	1.54109859800526	0.936872326250729	2.32566622582511	NA	1.68085397706756	-0.605008437635969	0.955559207593125	1.45877556596	1.95051275537939	-0.169649988932093	NA	1.98327836418578	4.32239706759916	1.99978260546606	-1.56613323502293	1.92335820999513	0.552415464159932	-0.613096983736819	2.3663868268038	NA	1.94888607996399	-2.47116512806793	1.10355853357133	-1.24510488219214	-3.21802506390719	1.78503166199743	-0.307819670427588	-0.572175708645452	NA	-2.59274400332995	-0.247964769784462	-1.04981076882136	0.174269308868153	1.97113808882664
"prt62"	-1.74227234574721	-0.304119392499655	-1.03497930712081	-1.62365344925113	-0.0169702704733394	0.906733830004152	0.354742485305474	NA	0.877985478613895	0.26419669495658	0.191795348610015	-0.686354475373463	-0.989101641703692	-0.954315923929527	-2.0098290872554	2.17581831253892	-0.122987678279615	-1.65681771048407	NA	0.694887225900183	-0.576795845857139	-1.61207838304875	-1.32629436107042	NA	NA	-0.556433694588131	0.340604786629396	-1.51525238663622	0.650886862941324	NA	0.106238005636257	-0.715843609585735	-1.15081799977679	-1.19050080197466	-1.99642476473614	-0.478694333740727	-1.52168523627373	-3.83711532950148	-3.34609912174365	-0.882455251432992	-0.316019831587066	-0.953684826993049	NA	-1.57272655881081	-1.07072329147438	NA
"prt63"	1.36632160641304	-0.13153405111341	2.10558656998042	3.40132838894753	2.34832950875866	NA	NA	-1.80464987648958	1.89201982968071	NA	2.19477442264945	1.01358165858359	0.427413539957615	1.00249069835286	0.656853236233086	NA	NA	0.573511013439779	0.268590872551854	0.457571253335322	1.09184982864218	0.653455980467185	0.926740300570068	0.820234817619365	1.4751982377526	-2.0626583531418	1.50010646576434	0.458872800224832	0.29615280976812	-0.909477352960706	3.0908038066331	1.64210302853146	-0.0959134466983841	0.225185892043002	NA	-1.16714279122208	-0.701424903386588	-0.000792919803178742	0.575653913698752	-0.0644223447690841	-0.602832636813787	-0.00379008726258886	0.239990205216653	-2.01197681108968	-1.17108348701102	-1.06250211023177
