"s.20"	"s.22"	"s.25"	"s.26"	"s.31"	"s.74"	"s.93"	"s.100"	"s.136"	"s.139"	"s.163"	"s.175"	"s.181"	"s.183"	"s.189"	"s.190"	"s.191"	"s.200"	"s.204"	"s.213"	"s.214"	"s.217"	"s.224"	"s.228"	"s.233"	"s.239"	"s.251"	"s.253"	"s.255"	"s.256"	"s.264"	"s.271"	"s.273"	"s.275"	"s.284"	"s.303"	"s.322"	"s.327"	"s.330"	"s.332"	"s.338"	"s.340"	"s.348"	"s.363"	"s.364"	"s.376"	"s.382"	"s.385"	"s.396"	"s.404"	"s.408"	"s.414"	"s.418"	"s.420"	"s.422"	"s.430"	"s.433"	"s.438"	"s.440"	"s.447"	"s.449"	"s.450"	"s.461"	"s.463"	"s.471"	"s.476"	"s.477"	"s.478"	"s.479"	"s.492"	"s.497"	"s.501"	"s.502"	"s.514"	"s.515"	"s.516"	"s.525"	"s.526"	"s.531"	"s.544"	"s.545"	"s.550"	"s.551"	"s.555"	"s.564"	"s.583"	"s.591"	"s.592"	"s.597"	"s.600"
"prt1308"	-8.28365876597079	NA	NA	NA	1.3206851353143	-2.0371555722372	-2.21907253360643	NA	-3.24946207440816	0.0809975260618816	-8.36412543868829	-1.15361748322244	-0.989896358828798	0.727705554789263	1.06143324807237	-3.49632628535781	-1.82299340191932	NA	2.16653598772652	-0.61093022679078	NA	NA	0.310395271372039	NA	-2.44866794223401	3.1227236003273	-1.90172720486308	-1.4008873308636	5.84675694026062	-4.0642847898953	3.40986877191839	-3.01302503848285	-0.461758187908146	-0.78180940068095	-3.82507138455022	3.37924780110089	4.96203409180751	NA	NA	NA	NA	NA	-0.963311645849075	NA	-3.95537211507455	8.76955474804395	NA	-0.478974034274757	-3.17903303078179	-2.44131063905899	-4.27167514001585	3.82602304331185	-0.32822809736747	NA	NA	-2.30785628171739	NA	1.08379665903366	1.26196936799982	NA	NA	NA	3.33571162770311	-0.0967088540445249	6.81807407059014	NA	-1.70160123844474	-1.38558088885117	1.60618473284818	2.8363397121893	NA	-0.836550069136013	-3.58304360522933	-2.49988814822746	4.91942626493192	NA	0.392576667246243	3.19687995985808	3.24013798369196	-4.07276859138323	NA	NA	-3.03396998022207	NA	-5.12480683634957	5.20902933263678	-6.96232084619675	NA	2.32781741341134	NA
"prt1309"	-1.50031325611113	-0.96883904001755	0.927179650775726	0.724770570079442	0.304278652915811	-0.900340461873429	NA	0.0492059627096775	0.459648579454651	0.34968552011635	2.02574681308567	-1.43502095347841	-1.65517999620761	-0.577336932818705	-0.999189544422174	NA	-0.53043450575881	0.66139855368356	-0.743454811057573	-1.61645756983929	0.78429067536166	-0.0776085282715088	-0.306889583906846	-0.669385889732064	-0.656809167769106	-1.40144234129142	-0.288505225907734	2.34702613693171	0.401816834905853	-2.28881648159303	-1.02838851529815	NA	-1.47785078432243	-1.03352903348635	-2.65007640613975	NA	0.29512413603915	-1.34264831859198	NA	-4.15622722256442	NA	NA	-0.0879375827359032	0.295815640434243	NA	-1.06473811883657	-1.51745769349505	-1.69724020317023	-3.37835410360071	-0.174766242569589	-1.29479880088454	NA	NA	-4.4245818678497	-1.71468545174328	1.57125781092051	1.67587549888517	-0.715889798695898	-2.02683957312803	NA	-1.82895933151899	0.0116194500372172	-0.66212811539187	-0.737086066431674	NA	NA	-3.02918231638618	-0.95761876921418	NA	-0.633906195132932	-0.435787652897114	-0.287152078084282	-0.00217377134766261	1.91875238561716	-2.10042281857394	-1.22433062135711	-1.99804198898292	0.307190236509889	NA	-5.6275758383883	-1.33635064463592	NA	NA	-0.182564380136653	-3.26547947403069	-1.13922052734048	-0.600553363216329	-1.29699483792652	-0.51226593331642	-1.67740711670507
"prt1310"	8.8500871114241	-0.934565230388195	19.7831660476931	9.7804405775334	NA	NA	12.2350563094476	2.86827063534374	18.5043484767396	NA	0.465437404159651	9.41068730282203	5.95651471613311	15.5668556963598	-13.9323567244131	14.6379344060437	0.80833303890742	8.71391618923026	4.7465091276721	-1.92902436581062	11.760882159473	16.6698154180914	4.81580890371228	NA	15.0114327777224	8.28888307118956	NA	-8.18385569211554	NA	-0.914997505509947	1.52035335072095	15.2715140885626	NA	-4.74948057046225	6.31322249307903	-0.680877506733088	2.91218263538041	NA	NA	2.34716808371467	NA	NA	8.81929559424894	7.86804031262553	3.89836134398845	NA	-1.57471520521389	15.2996821447759	NA	NA	10.7860044403121	NA	NA	NA	NA	-4.29662526143193	18.3873117498397	0.14062478139411	NA	-0.0804684777975222	-4.35285431546482	1.30853364291493	16.3420404142996	14.6878515795998	NA	13.1836454509363	NA	-2.47002651894409	NA	16.57583738484	-4.50710604330953	NA	21.1026910331673	-21.7376039882398	7.48025977086653	NA	13.8942817558408	0.417163182798826	5.80451002390855	1.16820896760914	NA	7.03371595569796	-9.88825636374138	NA	5.93437878369979	-9.14535177871002	2.57537295692033	-4.55207195438192	NA	NA
"prt1311"	1.51714861439415	4.71748103552765	-2.10320274653655	-0.472543673367603	2.78864397154398	2.07949656421796	3.71434699841352	-3.75556550085677	-1.32083263579204	-2.16399652536993	1.28707551291227	3.7656048594645	NA	1.64475510139186	2.83326524760549	3.10982246009661	2.2581760248977	0.588867540995334	0.533943474764021	3.09266088166536	-3.12010867459284	-0.389651071522299	1.44424329302999	0.734085553204279	NA	2.5076962846917	3.52032007987631	1.85381117815175	1.92680676387094	0.321561974815504	0.729954249765841	2.52338103692656	0.0322642647243823	1.87068400663766	2.88352557655337	-0.279625463116709	NA	1.36932621484482	-0.94754429756428	1.72655189506769	0.256151306957367	3.89247951860108	0.935574506253138	-0.215975640766942	-1.14343485008722	1.14468929934396	-0.194501191044783	0.669149441242984	1.55995792579689	1.50263909287916	3.41411834154916	NA	0.42371703551669	1.93880650792907	2.93214442777646	3.28329751220294	0.393449565485734	0.936019455545633	1.38993166810513	NA	-0.253295634294163	2.65723982186162	0.41871502507257	1.3740388238198	0.639941537708741	0.178392150103228	1.32197551308166	3.15180136951868	-0.334123098553132	NA	2.20842004247815	0.794758577312108	-0.303469652587202	2.31613051509344	NA	NA	1.57077452377072	3.1329244297064	3.73913658111997	2.32987577072383	1.84659419234563	-2.21218713563375	7.03930242370204	-2.67413071850369	NA	0.761339616968483	-1.12209746749117	2.90210133887648	-0.39410288508403	-1.41630600171496
"prt1312"	NA	-1.83612395449361	-3.94732082546311	-3.78100574203527	-1.96962995563192	-2.25422140810333	-1.54289314205567	3.5551563878503	NA	1.54172416992468	-6.67074282678023	-0.26176798110959	0.82246313394335	-1.65618820664572	NA	NA	NA	-1.65663410758308	-4.34899232701803	0.683285818314738	NA	0.52510113600045	NA	-0.584057624668635	-0.17156489265056	0.326551906913081	-1.33347281635938	1.86466761774631	-4.54876154043559	NA	NA	NA	-3.15208188774657	-3.20285723103386	NA	-1.08296600278061	NA	NA	-1.08191496270474	NA	2.49327965478967	-2.04513334615425	0.776764201919081	NA	0.485990482308785	-3.39533570417624	-4.66539497048768	1.84933977571518	-2.64940153266885	-1.67959565604286	-0.332965600784729	-4.63868525829523	-2.36648731940227	-1.72484939986043	-1.32005789295683	-4.73787394194395	-1.73451418925091	NA	-1.0089682003836	NA	5.2996995744428	0.797909400217723	-4.92106636133135	-1.04329777932666	NA	-1.75785045778943	-0.769400540794857	1.00563639294658	3.15479035689682	1.49067019147566	NA	1.11696803560231	-1.0194565065832	NA	-2.42539390410063	2.02113339661036	-0.984638409628699	-7.11259075853045	-2.01078649962901	0.996126722271254	-2.16091584477001	NA	2.41445547599363	2.17995163550173	-0.74928088112337	-0.510765358616267	NA	NA	-0.43838840812074	NA
"prt1313"	4.78201614946311	2.58394468408537	2.82228094197277	2.77215852855287	3.96863908674982	5.49725644661389	5.31201997033872	5.43780616032347	7.60675346872827	4.64316614182062	7.15220505862952	5.21072183300346	4.49899422587418	3.68329809120355	5.78197278166946	4.44079873927432	NA	6.27886889229272	3.06332438917762	NA	5.77057610723204	4.11195545045091	6.14617689033396	5.37343455301575	2.12026198592517	7.09204502064604	4.4903334030167	4.36464122085151	6.05765358249178	6.07100809553592	5.54007031560087	4.46267045786829	5.24686900367048	3.71800442396469	4.80001455370625	7.93853402604924	6.50056478365129	6.09953836870433	5.11044163887724	4.29797562576687	4.89449625639116	3.96191848416529	4.26513538133661	4.24288207043958	1.66119712641377	NA	4.3867784899366	2.66926013433311	2.83451516587244	NA	2.14155127951643	5.34542805907829	2.16937300107781	3.79436073953026	4.48872326357408	7.15147195532237	6.45830556617777	4.45225460826897	3.59795242273094	6.66132207775575	4.20085502028414	5.16973652080226	NA	4.46355912109289	NA	5.52002457166659	4.42834094709499	4.64958535607543	5.88463707338936	5.14198649474459	1.90507278153728	3.40158440314242	4.78616430597693	3.77981698104924	NA	3.72911336629764	NA	3.64043994030917	2.31634715928917	4.03475781195448	2.62108642884147	2.53075063767927	4.05075929275797	1.83203959779502	3.82426862254737	NA	3.4211925501733	4.32175809593787	4.79166093031228	6.79816039052592
"prt1314"	6.41226912835038	NA	1.68799295175736	2.06359180743431	5.97475968719771	3.78575546906053	0.723734480656928	6.67685534007419	3.48132872996342	NA	3.07783967243789	4.77588275942468	4.65932629501851	0.568887146949626	NA	NA	5.02711507601828	-0.49383645485647	5.31169615479627	5.94498968677924	1.86610666754163	1.69561476014959	2.01049947788091	4.77648882294906	3.9513035269347	1.77477412587408	5.94034135215869	2.98208106591746	2.64474738641814	NA	NA	2.50378596397094	3.49434508063635	4.86983923177637	2.3710286916025	5.28973383139053	4.85305704876934	1.92344458834355	4.49911536543282	-1.48039669744207	4.16137722309208	4.41750227695285	5.34790438232258	5.88076351449671	4.78510307216098	2.76150700070643	4.97832289736212	4.50762740597587	4.10610663215143	4.98892132702045	7.50979620921601	-1.42917263219142	1.40607882672302	1.69913378956752	NA	4.21868151366544	NA	NA	3.00785675129398	-0.205142987105632	1.72538257604034	5.35278285723779	3.44174717229827	5.04308023731246	3.47075416694873	1.55620369767084	2.98460238423625	6.90604333936047	3.87656223270941	5.78382408414728	NA	5.43159963404392	3.82115817369454	3.93150917091112	6.4902777635078	3.71607717762771	3.22930514247619	5.96566930731956	4.86818105895652	NA	3.11929309971994	5.23758060089539	5.95769595165351	6.17695955718117	8.10618352427069	6.26090919840036	5.38526244478023	NA	5.53400007751092	4.5769004109996
"prt1315"	-2.94361646827064	NA	0.277888965756142	NA	NA	-1.84351542656222	-4.44294739718394	NA	-4.35054323212903	NA	-2.97696928495421	0.3608524026373	NA	-0.670493148390856	-0.89877057394204	-5.55590740213966	NA	-4.00059695258938	NA	-5.1582733995497	NA	NA	NA	NA	NA	-2.6105541742578	NA	NA	-1.91960160623179	-1.96817360494287	-2.9759767462244	-1.59591995152304	NA	0.460649762761288	-0.324142437823692	-4.10401697507317	-0.0901864448425436	-1.51315300722024	NA	-6.21830006333068	0.113892648748785	-3.38267392391743	NA	NA	-0.846879145267294	-4.21196532305222	NA	-1.91472184584469	NA	-2.91636648215713	NA	-5.89454071802998	NA	-1.45436237610353	NA	-1.39518970880117	1.78918089394456	-3.1310304270187	1.14648170404033	NA	-1.6619971220662	NA	-1.91556764039656	NA	NA	-1.92149514845928	NA	0.32460454671124	NA	-1.81513983003915	-0.674628676403393	NA	0.267918591797092	-4.61048204869479	-3.96553823900155	-0.372410174970277	-1.06051819173765	-0.744114892654345	-2.57016360699536	-0.995038039878871	NA	-2.14222715789025	-6.85138414791455	NA	-0.79762615581029	-2.69577025539065	NA	NA	NA	-2.46329908261563
"prt1316"	NA	0.664334085279798	4.39441771578125	5.43930455087966	0.366199608702699	-0.153074899449409	0.310360115651894	1.81180745397004	-1.17886882817364	-0.561733919468788	2.83309521733005	2.47373466157947	0.803355706644872	4.18217409824181	2.42503901257722	0.902534546175896	2.12696804929698	4.00754572047849	1.22846592025302	-0.277531325909894	NA	1.4816687351172	0.286795967237398	4.2671540862655	NA	2.70642855159183	1.24744593735518	1.20113479257244	1.48879722150433	2.72990414787597	0.774700340503457	NA	2.83309704509181	NA	-1.41280386573576	NA	-0.227921422889436	2.72922974640472	1.62809305782982	-1.86328580546906	NA	1.29428037223479	1.35915345152366	1.69157951938183	NA	2.16447571724316	8.40463759461985	3.08568298702895	2.19154421046239	-1.07037054120236	1.81344350270103	3.32774808537714	-1.23412558551492	NA	0.120505482981787	NA	2.47392842916078	2.5613880691065	-0.0584352164060541	3.9354339997775	-1.02118749897665	3.88453100176233	-1.07173371747556	1.81237226215611	4.4615823891198	1.85737241428258	3.7762983891999	NA	-0.555876428569041	2.75335547452435	0.771156071589266	-0.988097203177323	1.64306912544502	0.0357430879415629	2.40505590180866	0.0510061004159626	0.733103792389524	-4.32762518213282	0.0720580388662843	NA	-3.03163701733412	-1.68854919990544	0.937273909882808	NA	-0.93950046494822	-0.0371452208957731	NA	-4.21337168430673	3.43799877533528	0.899533822202401
"prt1317"	NA	0.840252104728054	3.69060893388929	2.43538759728856	-1.35655898259675	2.15713607069382	2.10217785877231	3.46534076537234	-1.3059822767279	-0.627934569870645	2.98647114496813	3.68219051868111	-0.825120650174309	1.96956601691352	-1.33690440966111	NA	2.59720882954332	2.26302021582843	-3.36864230476159	2.32212998330276	-0.656083768927297	2.7773157263675	0.507792042476569	3.91588609166369	NA	-0.0628574346876563	2.74815610934066	-0.0172883102480734	2.03930995077752	5.14879948525454	1.38320567696508	0.938925975629791	-1.35138808963572	1.14903017795252	0.962900005852469	2.937484444529	3.02784775984756	-0.520379203933618	2.74311245060356	NA	NA	0.60955515735199	0.167393444097309	1.62750599804835	3.26780890504666	4.45097755764575	2.0001718874952	3.20671211775273	NA	3.13380739246713	1.47224808870985	NA	2.19443916050744	1.77288921823577	2.12048862275732	-0.654493387710161	-0.815722082188375	NA	3.43056323454689	NA	4.28907973184603	1.71109441572464	2.68535583372868	2.60984140288279	2.31348041957805	2.86564906523906	1.78491029275139	1.03655118889694	-1.12503620552457	0.359629012560177	4.52944119514017	2.10884374441503	-0.14455110842763	1.61580590229956	1.46619044238294	NA	-0.584629425979962	3.26205796022727	0.185618811303322	-1.34309849735527	NA	7.10189457767048	-1.59848812419019	NA	4.92737770901573	-0.884707419654349	0.433458750999477	-0.292506004435312	NA	NA
"prt1318"	NA	NA	NA	-3.19236738051505	NA	-6.22586073768418	NA	-0.975030409871901	-2.01962085859146	0.27950855306579	-1.39532691706699	-4.210331875073	NA	NA	NA	0.0427193482618325	-0.072261401063676	1.0557954945821	-0.571106581247748	-3.05243878300439	-1.85939535006587	NA	NA	NA	NA	NA	-0.869820773125313	-1.71531564245895	NA	-1.27197129962963	-0.629414422797032	0.839359502446254	-2.91759947054515	-2.42671314320644	NA	NA	-2.18133088061995	-1.18538638975521	-1.41214664278229	0.00690382784838106	NA	-1.83735459850952	-4.3855663458649	0.72863244304741	-6.4957874167538	-2.93741752068253	1.06267202811783	-1.94909674896038	-1.94740253516263	-2.04103356866526	-1.55528564984964	-1.2066153061926	NA	-0.10398375459917	-1.13349028611029	-0.667685674738174	-0.191279586035752	-3.35991364814494	NA	NA	-5.29172859116207	-1.1041431209203	-0.299367045913558	-2.83271444091809	-1.2921006982041	NA	-2.38435645127104	-0.449602669222211	-1.7296897838315	NA	-5.28986812587722	-0.912738386146131	-3.10135417005574	-3.02892947137002	-3.79170749042435	-2.51205372670309	-4.97751654739692	1.23279158965649	-0.694539761155818	-2.26567233174122	-3.61787468754753	-2.51931099299424	-2.27326741124953	-1.10642530100982	NA	-1.81992280226282	-3.74250765955295	-4.38442857328525	-0.544874086981091	-1.04662384056718
"prt1319"	-1.37306597026599	0.314743361150754	1.53188004636572	NA	-0.0771401800420906	0.0260374066436934	NA	-0.100203866482724	-1.73729154026466	1.07525346640384	-0.966990503144067	1.17188129713638	0.236109673083273	2.68112359871444	-1.65451950681868	-6.13297060634467	0.400947117382159	1.26212632357826	2.00036879217532	-1.77374800090658	-5.11521521646583	1.45976433315223	1.67637231419508	0.0425790998050495	NA	0.511601094767707	2.59594779266779	1.41627935342543	0.904406272283306	2.65433914505218	3.48538309786351	-4.56808817417854	-0.169838645293772	-0.292285583676591	NA	-0.0682188669421233	3.08534517542559	-0.00757102337943727	-2.83361448203276	0.641579835927303	0.244904268807833	0.497553884616085	NA	NA	-0.534257210864805	-0.26045363196887	-4.7747820659892	2.69437825140772	2.31307611643831	0.313052658029137	3.41691332275358	-0.967239584816518	1.26098680559485	-1.02193330448426	NA	0.72956690934896	4.56142653819936	1.99641374005714	-0.53954951250182	-2.6257965526615	1.24747343674952	0.475902155660261	0.18217865802189	NA	0.836347349100568	-0.0516328493604782	-2.49812621361755	-1.58558880870686	0.140590532235712	NA	-0.0813693245148659	-0.552878585504915	3.50402102488542	2.65501246551547	1.25547863379665	NA	-1.22896101517119	-0.957114759372718	-0.762800934772215	0.136474606459185	-2.03411513518446	-1.7983927190088	-1.49815892993053	2.2297864955853	-2.74476099781226	-0.845446164720991	-0.265624728167781	4.42686298880486	1.78632751755223	1.29015186980602
"prt1320"	NA	NA	-2.0327095688686	-7.72682516382144	NA	-4.63318822087894	NA	NA	-2.50952163702026	NA	0.331221129294579	-3.34931789952893	-6.96437372267979	NA	-3.53584463431202	-2.42931983710748	-4.88701527658321	-6.48626340858905	-4.78781546094783	NA	-4.37283105041238	-8.27540606915552	2.00728544671128	NA	-2.12213758182058	-4.96111634656503	-5.9936840882122	-5.64565129138318	NA	NA	-5.11478288859383	-0.258170054848016	NA	-2.14641828458696	-4.23919620658605	-6.60159064994698	-11.7070666707253	NA	NA	NA	NA	-8.75250801400233	NA	-9.5553169962823	NA	-4.25184796493564	-1.63001755813328	NA	-1.33452949783996	-0.214411250172258	0.406899056195809	-3.86257995960329	NA	-2.62734408374101	-4.98418261806021	-8.26961792677903	0.416365067883333	NA	1.94299781101573	-0.642588370169192	NA	-2.35935704637634	-2.91918509131224	-3.12828036292628	NA	NA	NA	-1.9094301802846	NA	NA	-1.67799582803083	2.31711060671951	-11.1625386300861	NA	-6.87834272935925	-1.78571626165273	-10.2603133501309	-6.23587426639929	NA	-5.98300563151749	0.441327005750535	-2.33898283685787	-3.74595393651969	NA	-5.19789571811768	-1.94345465093761	-3.96704684344842	1.48491601968123	-2.24770395529403	-6.14486036933802
"prt1321"	NA	0.0597759248027765	0.480283552863323	-0.281596509539593	-1.09654810865753	0.235368323801147	-0.456262746292369	0.533451768796903	-0.34092641183801	0.643974810183155	-1.34454368470495	-1.4768963695686	-3.68872141222376	1.14563775645168	1.60600274149224	-1.93069059862499	0.800065124808472	1.037883579289	1.15969767138011	0.298502165628101	-0.438576520202657	-0.279928286915774	-0.528338329998849	1.24153475172407	-2.09484798427449	NA	1.24880616012843	NA	-1.62990893986307	0.0195394146687681	1.32246886955357	-0.726467805526212	-2.17391039111362	3.3197134955726	-0.408404620228155	NA	-1.7027350727408	-0.416455021521541	-2.35289341287446	0.545576016710247	1.78894434517924	-1.61248393573101	2.30743723582537	-1.5199981578627	1.4025110907237	-2.18615993097654	2.00080396829516	0.127929672911194	-0.432570002999106	NA	2.0746813858728	0.230284643630746	-1.09986522631232	0.7108601461869	-1.65672461017747	-0.422814622574903	-0.627710584603579	-0.410870017237561	NA	0.647776635306263	NA	-0.658786531186254	-0.251749501261925	0.554403483642785	1.53114491031493	0.803940317402134	-1.34686908846092	-0.695942622530064	-2.55491846626222	1.0262372576296	-2.41753287861125	NA	-0.182090748306616	-0.825535122135428	-1.76617956642589	2.41276490759802	-0.386370175871902	0.634240741812762	NA	-1.51483983850985	1.86863515075658	-1.65019054328434	-1.51505608684796	0.0204452454923269	NA	-1.84736205964624	-1.79642955173019	0.541913828902198	-0.43618317523813	2.54397923815478
