"s.3"	"s.14"	"s.15"	"s.17"	"s.25"	"s.34"	"s.35"	"s.38"	"s.43"	"s.48"	"s.54"	"s.60"
"prt145"	-0.369059475433476	0.023671261386971	4.09143267573336	1.71729464820658	1.99122657928306	1.01939028788666	-0.570652765816683	2.12348214261777	1.17480269926095	4.7167527904198	1.45986197266465	5.78466293949048
"prt146"	NA	-1.44874561121214	-1.03113000309075	-1.99707775531382	-1.34390547700219	-0.820868194542529	1.13864622730769	-2.81596147510905	-2.07623911749922	1.96056187675563	-1.47028573249865	-0.910963032241319
"prt147"	-0.0852230366595099	-4.74774966121559	NA	-6.10845562124584	0.00515074782021241	-5.02115248034557	-2.09656792537816	0.475147369965004	-4.09616917928353	-3.65113768445777	NA	NA
"prt148"	NA	NA	1.51463313761562	0.575280189035982	0.37310603967882	-1.02339406341491	-0.93670484118076	NA	0.739279890066001	0.450247791541419	1.6547255652021	0.755476345028844
"prt149"	-5.40605294860136	-0.911385639271397	-2.76562457441429	-0.0444803090294332	0.9379025542681	-2.42937492985981	-1.38364396103524	-1.32644346842398	-2.07066681164572	NA	-2.28879939322772	-0.237466644635285
"prt150"	2.76910482232322	2.77984709972084	3.12444004742069	NA	2.9937592978975	2.74503041775916	4.05693237261029	4.52463886718921	NA	3.0082668352282	4.05358059697871	3.9106537374165
"prt151"	1.45884736417054	2.54448754556318	0.632853953944679	1.13652117574226	-0.746684063526254	1.7291463750597	2.17849316523585	NA	-0.0383063921067057	NA	-0.737327023718707	3.88294221080897
"prt152"	-0.0622682434124041	1.08229007636223	NA	2.87357058380871	2.16770960474175	NA	1.63985473219834	1.94742267139268	3.81254368166654	1.98948447240907	3.90698512542317	2.53616014274893
"prt153"	NA	2.35379140961432	-1.94560742541782	-1.06890066619248	-1.2171041967909	NA	1.64945862829636	0.289237862310803	1.82089434545672	3.81238862005972	NA	2.6223727692213
"prt154"	-1.4558147607754	1.19263223476278	-1.28263421288142	-0.190422213025963	1.42029087787053	-0.341540076877872	-2.18992295941081	-2.29548510079442	1.45963937090296	0.974131578531182	0.738050559009298	0.953675626181554
"prt155"	-4.94481183114288	NA	-13.6405608667246	-9.44736824482992	1.69099417791394	NA	NA	NA	-3.66118790446252	-0.777622281283313	-2.89522594712716	NA
"prt156"	0.275520865230892	0.518241080449671	-0.515512953518818	NA	NA	-0.986273391919887	1.55025302928424	-1.78767288267116	1.69450452720207	-0.942566404840558	-0.643999717310094	1.8645528888502
"prt157"	2.10051755224959	4.26199925631847	NA	1.70430625152267	4.98570477490529	2.58733202000989	4.96034857651057	3.56727267791572	3.23300998625627	5.83510478100023	6.49427830266632	6.06104538286434
"prt158"	-0.817240673362254	-0.467064203298385	-0.0323688503019496	-0.641982346372446	-2.07660813194671	-0.982886504070661	NA	-0.427826783851656	-0.657790251884169	-0.422060457603514	-0.477384002556606	0.205418012718394
"prt159"	NA	-4.47924040166269	NA	-2.44408891020555	NA	-2.75604414618192	NA	NA	NA	-2.7902023637687	-4.87971125861236	NA
"prt160"	-0.0505098937953836	-2.55039323038578	NA	-1.11347265011082	-3.83691907095315	-2.17577793851751	0.57589200925042	NA	-2.25480277206045	-3.70089421594142	NA	-1.86141044049725
"prt161"	NA	1.2514782600854	-1.4491759278439	-2.0486408416648	NA	NA	-1.28294775069411	-3.9023365442602	-3.22983047378284	-4.83823488452049	NA	0.888879601284339
"prt162"	-1.33840630633382	-3.85673662600742	NA	-2.06039719773935	-1.55142542652101	NA	-2.13776361875665	NA	-2.72620351677894	-2.14019795895668	-1.2329406444662	0.126404186989221
"prt163"	-1.22564947968718	1.22871224151037	NA	1.7024558759799	1.14147191142509	-0.566581643864061	-3.2632089514247	-1.21956569241033	NA	-0.522379514269728	3.69220648975991	2.95056878177423
"prt164"	NA	NA	1.08864340222302	-0.304026412656113	-2.1754802585665	3.15768885817886	NA	1.51021139117362	-0.601221987335549	-1.54004128291294	-3.64700813458774	-0.151037430965091
"prt165"	-0.291809809290983	2.36866976688901	0.980203485454267	NA	1.42615013794057	NA	1.43015297476467	-0.946061952387661	NA	0.846658250588231	5.80010603767466	-0.271286603689011
"prt166"	-0.670537382960252	-1.03952125377577	0.312190247297677	-1.22567784187036	-1.66319281938076	NA	-0.346231333245855	NA	1.0736260688677	-0.962815863034139	1.97229628299983	-0.634278715626297
"prt167"	0.508805756356472	1.40463010936312	-1.45049589877405	-5.1562188350128	NA	-1.34764000929373	-2.65987449306973	-4.29182843746028	-1.06800414495303	0.418426291971298	0.758894941630942	-1.42833054593867
"prt168"	0.793671266320213	-0.580083571355156	NA	NA	3.8793628005139	1.34423722498201	NA	2.17070657530205	-4.42648765479606	0.148920932590635	-2.58307102242755	NA
"prt169"	4.07083049201595	2.06258899011156	4.87543608727565	5.81924575775355	4.39405539989239	3.99765674217848	NA	5.94055622385643	4.38863335614446	6.51616974215446	5.81974569652191	6.01273273031329
"prt170"	-1.91624729615874	-1.6132052786499	NA	NA	NA	0.514214942301268	-1.91900581191276	-0.0821848837372777	NA	3.05921364646324	0.274880168182361	-1.69229581630151
"prt171"	1.52604686649501	-0.000954092606614054	1.08208802516043	-0.565066827892926	0.338019967917969	3.42225301697003	1.60707061806994	NA	1.93260338892837	2.7804999988772	NA	4.52460774858874
"prt172"	0.113848274992211	0.449058929338599	-0.526835685831841	1.39943282681175	-1.42161705516	1.14500942678187	2.64895863786393	-2.08585719887169	-0.118364507336436	0.986430307715271	-0.279175465100173	2.95829232320758
"prt173"	-2.27376645256009	2.04754196199317	-2.19309970357711	-0.0149904046652665	-1.04378214228309	1.13673748520647	NA	NA	NA	-0.791938157840524	2.63981984752287	NA
"prt174"	NA	NA	-2.39373236713295	-1.91585342062911	-5.15964905585539	NA	-1.89764431948484	NA	-2.28435525562291	-0.950649679234083	NA	-0.713995269396533
"prt175"	NA	8.87602708770597	6.41726898356937	6.862124922475	10.0749212981555	9.51931234562646	NA	6.50707325208979	4.7721241600892	9.8681702971036	7.41579316926927	6.73525831890397
"prt176"	-4.19003216102384	0.986471254115038	NA	1.85138182232416	2.28159308658537	1.34209438629784	-1.43669755539788	2.66402817066603	0.0686570273733269	-0.526512905074267	-0.233258424950656	2.98791655621868
"prt177"	1.01335829674429	5.59068315682368	10.6767028424039	0.779372123746654	NA	-11.2733207513323	5.81460946033223	6.0844441693921	22.3075338013881	0.0327589533116281	6.88067210438547	11.5869002099035
"prt178"	3.16978223689504	0.284824081789401	-3.90288091569151	1.04413111340044	-0.141288954080055	1.53059808149964	NA	-2.02383925537471	NA	NA	-0.433530469699137	-1.40413801488466
"prt179"	-0.414082782585268	2.22405329429557	0.814304230978234	3.81051989129742	3.61116914064354	3.39438394498684	1.56933054729692	3.4647391307205	-0.0666902924150403	1.44440235740798	1.95212398697186	-1.9616108049762
"prt180"	NA	1.86116406622598	-1.18284039732611	0.159358319572963	-1.06122205492987	-1.75274371474947	0.209331287970223	NA	-0.583953775590934	1.86816059654504	3.08180640715757	NA
"prt181"	NA	1.89781867810296	0.334904440308203	0.524574699894165	2.1043359555123	1.13062672039105	-0.0861104071018742	0.59441065591507	0.897618783557553	1.07075992619989	1.33495486606782	1.1259829821985
"prt182"	-3.1368327692992	NA	-1.78831754358516	0.539366396682653	NA	-1.08043837527507	NA	NA	-2.50710098314386	0.93932338341795	2.76168517434382	-1.49822473765892
"prt183"	2.76446616614172	6.31515013898406	5.72275235815021	4.47433135685886	1.05532810676022	1.5103324097083	NA	-0.198217368425925	-1.67764512265062	4.3865360602664	8.02602727277545	3.83189713967736
"prt184"	NA	1.08176615991169	-3.9214573028818	1.41754719333318	-2.07485353276906	0.0846188671160536	NA	1.4595515084137	1.01845295952662	2.36786986302407	NA	2.02967811762865
"prt185"	-1.72408701280786	-0.55304908657872	-2.30501426771847	0.493619290836266	0.0912296418199705	NA	NA	1.66526672428772	-2.27120927328894	1.54046102058275	0.935255851057229	0.0356277738756369
"prt186"	NA	1.86704399587626	1.01865626836884	4.91723642936103	1.43827158183696	1.97024382120454	1.73659472203802	5.39760305293269	1.09371338352462	5.0122674879397	3.15144347615201	1.92954882007424
"prt187"	NA	3.72197745633892	-0.753362918500387	1.09885063814831	-0.368902385892715	2.57642768676792	0.173599524983262	-0.998222605264911	0.356030486807088	3.92220204857217	2.318478955474	2.35012577027115
"prt188"	NA	-0.618416697063081	5.041508375461	-1.47892926966444	-0.605857128120122	2.38960766449398	2.73608108148522	0.295880664700188	2.38666863312216	4.85097093989938	1.33248573554896	0.936405743606544
"prt189"	1.31459760361449	0.621705245501657	NA	1.95839481340402	2.24660007628487	NA	2.20267623615058	1.0557637895288	2.85186833057629	NA	4.61449270161226	-0.750175635540815
"prt190"	2.01298151242331	1.33458126714598	1.05680791535776	2.36847960128623	2.67104794137575	1.87760114062256	3.53410929922153	0.838147624201061	1.73764931067674	3.99125589192469	2.16087430437185	NA
"prt191"	3.24766475488874	3.87883370769265	3.6810791357883	4.01762628867048	3.23693587622449	4.45850970111741	3.04739078702337	5.96787375875194	5.21071165653822	4.78548109839066	NA	5.12308006671917
"prt192"	-2.73877162674194	-3.21251766029018	-4.55403203721638	NA	-2.5992055062629	-1.40980932144068	NA	NA	-0.629200733590787	0.285959278565341	0.256532358257746	-1.77747580225928
"prt193"	NA	3.67631442391722	0.644294854447972	-1.53600981934802	-2.82968697248158	1.72110472482348	1.61571027382476	3.51721578182969	2.50233852187806	1.60975985904801	NA	1.99270270039299
"prt194"	0.367439688460522	1.17000554510619	2.3576051658782	-1.72865211304301	0.870712539491919	-0.897614818520619	1.59139492098613	3.4527312298793	-0.178965346365603	2.30580630742855	NA	0.59470329821975
"prt195"	-1.83550858638222	0.749283393420785	-1.86570371975453	-1.90253980082129	0.272425282507005	NA	-0.656275914628174	0.724120227277606	NA	0.0774902112471659	-1.67974470343738	-1.5872462815328
"prt196"	-8.74414451908953	-7.04220799855383	-5.02610954868596	NA	-8.28359639073126	NA	NA	NA	NA	-3.8893608746062	NA	NA
"prt197"	2.06402331638383	-2.43163743378661	-0.986225817300696	-1.66878851900551	NA	NA	NA	-2.04525568912264	-3.03291602498558	NA	2.40985179804079	1.09686243413543
"prt198"	NA	0.647784087360761	2.31838423494098	NA	1.31925746603034	2.4129024318234	2.91169734823638	3.55939484183032	1.53164592717691	0.439259732022874	4.10794214116371	4.25661156434721
"prt199"	0.286511239830646	0.121817941236763	-0.194650062388229	1.50415837679765	3.97627725942887	1.64395958054562	3.31403867249547	NA	0.655749427327055	2.78685699763149	1.88928182542778	0.0388248706616879
"prt200"	1.14454503951901	3.00588865327316	2.02942392592026	3.7656661795176	0.484191842319054	0.681421286696329	-1.49921664818645	1.78555346664018	4.13199999252918	2.53569668629361	1.98947836471167	2.43389980413717
"prt201"	1.35413642631875	3.48700844234274	-1.92834206997845	2.04667979527309	1.51541797437111	-0.957705608800999	0.564590501421493	-0.14339440646085	2.03015205994059	0.684587395732419	-1.06534991736823	0.194123134825756
"prt202"	0.84562058591063	-0.27369027837012	1.28142799569427	0.953925524449933	1.860017804295	-2.07226178563986	0.664855794908448	1.93272301153945	0.921850900973097	-0.301991488708983	1.55902732225512	1.954818293299
"prt203"	-2.11481562301977	-1.44589185601718	2.44318729534964	0.565780867543388	1.57945035981838	NA	-0.364462456140943	-2.43230555821282	-0.336773373052704	0.810005462122539	NA	-1.6804632010372
"prt204"	-2.3136390474117	-0.798269355608676	NA	-0.953910558948823	-4.00164584917421	-1.05178575720182	-2.83384693185014	-1.60397713109797	-1.93283415375065	-5.75538345401266	-5.04275294599062	-4.00940671742833
"prt205"	2.65916160675106	3.50436704534209	-0.54370609223418	1.26846923760432	0.483219941430093	1.41042187441207	0.692669050531957	NA	0.429336131512168	-0.718089188766565	-0.393457804223189	0.999132415101718
"prt206"	-3.34498773126513	-2.24288682612581	-0.504759287166432	NA	-4.21113021673593	NA	-4.27907153529901	-7.81860085098677	-4.91165748636269	-1.41534565204911	NA	-2.15836291668589
"prt207"	0.993048829054834	-2.02708135759337	-2.17482276287271	-0.971024513826011	-1.94708723658123	-0.77326080475708	-1.19340740897691	NA	NA	-3.28255211126411	NA	-1.8941560741104
"prt208"	-1.649229072584	-1.37574134123904	NA	NA	NA	-3.21538644084583	NA	NA	NA	-5.14082284739552	0.822157401396735	-2.66180559991896
"prt209"	1.07807003089692	0.0264744469484645	0.170731476987196	1.04117831936425	0.407958905595502	-0.696589610448836	-0.49602170904968	1.11858799904992	NA	-0.169546121076634	-0.188951552117232	0.587961210395131
"prt210"	-0.869474126350789	NA	NA	NA	-3.51651780160985	NA	2.86872598323328	-5.06577480161407	NA	1.62356584530771	NA	NA
"prt211"	NA	-2.42587120305134	NA	-4.22225682780038	-3.24098243718287	NA	-5.41796417007651	NA	-6.91383508681159	-3.59581503320848	-5.43339510762806	-5.32946070361959
"prt212"	2.04055748147234	-0.953547028877247	2.6443814744614	-2.50047879523652	NA	0.113547112252202	-0.116997941229637	-2.39601490763545	0.207139829722521	-2.01142141861053	0.345488061865331	NA
"prt213"	0.206025437672168	-0.621079310641702	-1.2910977334872	-1.21222714357839	0.506003600250253	NA	-1.71760065687339	NA	-0.594070598604785	-1.70841845847825	-0.417856063645281	-1.26850788390534
"prt214"	1.23042787297804	1.30632025697187	0.266310785152916	-1.21450791909736	1.52544354689014	3.25728550105514	-3.7343458433849	-2.07945083513937	-1.43294617893107	1.19390369612615	-2.99274243009427	NA
"prt215"	1.18307324886539	-1.04444736726714	-0.727537780210607	-3.05157473503389	NA	-0.773861986807007	-0.953987234742511	1.68967816299735	NA	-0.179215477372332	NA	-0.283266381228205
"prt216"	2.27754111506923	-0.282433219166622	0.597013557797835	2.13356746616999	0.600219566180177	-1.85007750504083	1.61105136166329	1.70464885485841	0.842831842051323	2.07123532788906	0.35102948948198	-0.656329164740181
"prt217"	NA	-1.60105268473606	0.793308755574714	-0.257847527332596	2.14887267944413	-1.22105644915145	-1.74790932911762	-1.12299379877752	0.950704263346404	3.20702302271891	0.407074670758645	0.574819914108014
"prt218"	0.134453900416101	NA	-2.74093024869836	NA	-0.996824507158946	-3.20342577404629	1.54924553820268	1.08438917381802	-3.97760588477375	0.659067333116139	1.48466577997067	NA
"prt219"	NA	-0.884584774709802	3.14847530634108	-1.73587964846836	-0.0188042614512653	1.28046357217391	NA	2.57690104210187	1.7534867447419	-0.0613965131761083	NA	1.76706061825966
"prt220"	-1.30938971920546	-2.0700210905177	0.686552374412807	3.55421039699862	-1.01486596146029	-0.690101049815178	-0.0597263975127364	1.02984105920451	-1.05146445506192	-0.093489685406315	3.95059892714272	NA
"prt221"	2.7202725853355	2.76452330998302	-6.4772172283743	1.83762088746104	4.28652377670386	4.42250908786329	-1.47418892815571	3.49991573749086	-0.0136309171613229	-1.28857569493789	2.71051583892372	5.25150464789603
"prt222"	-2.1550286447712	NA	0.0256528481255177	NA	NA	NA	-2.69585314579948	0.879086087123225	NA	-3.6383384377472	-3.91533674886586	-0.0599709689102122
"prt223"	1.79221505194053	-1.37469257320854	NA	-0.117070203709039	-1.33356734223156	NA	NA	NA	-2.23816014964486	-12.5848087609828	NA	1.15313027113711
"prt224"	-1.07437571273874	-2.38177690641073	-2.92975733464886	-0.237432662998667	-1.8291715736054	-1.84291475218104	-1.65195007311893	-1.24792204458405	-1.89698064535535	-4.28465430193728	-0.928804317653436	-1.13228211157882
"prt225"	2.3461915123427	1.34787383488665	3.56186360674567	2.39673969433325	2.15156441903775	1.92384384784141	2.79998823801745	0.758053843121602	2.93625234937107	1.77586806150363	3.89999535639604	1.86810495558115
"prt226"	-3.82816419941659	-2.16871425823408	-2.47194271921319	-2.79532211135428	NA	-5.18558226692025	0.443651269683923	-2.23334540785665	-2.53812311073256	-5.26972056498328	-1.01496113457573	-1.35415216026188
"prt227"	-4.73970063901114	-1.34014796957057	NA	NA	NA	NA	NA	NA	-0.798766824494272	NA	-3.07693407827477	-2.14848990104523
"prt228"	3.07401304123326	-0.413481599047355	0.74590213263537	NA	-1.4310847989007	1.4110100399127	1.3916430138701	1.16769566647993	1.87679059059783	-0.533400770224109	1.88351348587698	1.72766813515904
"prt229"	-2.50999255648894	NA	2.79488718316944	NA	1.42397372352419	-4.73831711910593	4.48614430923416	-1.77096126305334	-1.08923975718369	-3.37556790174214	-4.57211474950787	NA
"prt230"	-3.02274974881864	-1.96504809132347	-0.0334258249769405	-0.416613016188627	0.888587375763652	0.46088744864884	NA	-1.84211946669478	-1.16091554620552	-0.795038083181905	2.49820109812837	0.143291934520153
"prt231"	1.99759375642597	1.56675105614261	2.14821719140008	0.919634630430953	3.05350497898521	2.31654532653681	1.06882180603017	1.77692489824849	1.10758267049776	1.97624358718222	1.17761937652512	1.78330951813871
"prt232"	0.635861096879029	1.44876237382186	3.63516779375892	NA	1.11442914193456	2.15000722346389	0.869632940377517	2.1575322393593	1.99251914995449	0.951499757821785	3.51326919851013	1.90111414774776
"prt233"	0.695707131352832	1.13113546871463	4.04482413773513	1.71113371709581	0.619802881342398	0.867531299092466	-0.345672577470656	1.86036863378399	-1.53212583786647	-3.37457715446798	0.944676316753453	0.0241653230116787
"prt234"	-6.79923273467814	-3.19425362879813	-7.7814480450182	-5.46430826937363	NA	-7.08231023131335	NA	NA	-2.52833055898984	-8.78818032853068	NA	-2.64933994090422
"prt235"	NA	NA	1.16161969624956	2.29904217789626	3.73766530334909	0.476152950782365	3.60716165291298	2.38567026671578	1.77264532694103	NA	3.57931296224197	3.04346888753098
"prt236"	-1.4282265821928	-0.687008197714426	NA	NA	NA	-1.99959871513589	NA	NA	NA	-0.123880425186943	-1.39659883043852	NA
"prt237"	-0.856550973989861	NA	NA	-2.4296361372783	1.35887270462199	0.857847111024856	0.887833826470514	-1.15186195893933	-2.13607548605804	-2.13665979441337	0.328246537824922	-1.37513128834654
