"s.2"	"s.8"	"s.43"	"s.61"	"s.66"	"s.68"	"s.70"	"s.71"	"s.72"	"s.79"	"s.116"	"s.130"	"s.145"	"s.148"	"s.149"	"s.150"	"s.174"	"s.191"	"s.197"	"s.209"	"s.214"	"s.225"	"s.240"	"s.276"	"s.277"	"s.279"	"s.282"	"s.299"	"s.308"	"s.318"	"s.323"	"s.325"	"s.350"	"s.391"	"s.402"	"s.456"	"s.460"	"s.511"	"s.525"	"s.557"
"prt45"	NA	1.61958959996007	3.7549300389707	4.28535183083535	0.821464598000474	3.00711124713366	1.7712945611235	1.272184776292	0.940692934240796	1.23491511919802	NA	1.60565048132161	-0.834613986839801	3.6448649433748	2.50450248955898	2.14849134112239	1.82197186848729	3.61737307611514	2.52914226973188	2.04771601388021	3.56454734031483	0.581542833085058	1.0831774049512	1.59011313133878	NA	NA	-0.334832692959526	0.682873168118741	3.25085044323805	0.227410179630624	2.36298012295381	NA	2.95242963472566	1.59617338949436	2.98559077492837	0.944222827522619	0.337171453029553	-0.373452580874924	0.817957548757006	NA
"prt46"	2.23658543814471	3.11474646754441	2.94997816711814	0.680792916484399	5.19042130001568	5.8345774953933	8.93472576972816	2.24974877615783	5.79511713764344	6.87655707720348	7.62619942683249	4.56793022928549	0.857848236671086	7.58052308222407	2.32690120788561	2.63382444602675	6.47644885871779	4.88137815593097	4.10404266814862	6.62695331285864	3.33246279766139	8.31479450844264	5.01238738697855	6.53236273307226	NA	3.75873863380385	9.63644842202283	6.34129635018644	7.39416374062564	7.68898005833095	4.292168854948	5.74546440752056	7.63441032634159	2.10050499993197	1.11002183385431	2.70518319777614	3.16514231619785	5.79785645015587	7.84334246180911	6.60350763582823
"prt47"	NA	-0.392339068088753	-0.866327089903335	-0.219590339226798	NA	NA	0.0107522327812413	3.46738130025577	2.33102773704973	NA	-1.57419601439169	0.57061674618556	-3.65879549811317	2.696289125272	-2.79072201775728	NA	-3.63239344849368	-1.45896423279598	-5.66955018841223	NA	-0.923865263206654	2.47173847620158	-1.64620213462765	3.02897374523912	NA	2.5414317728623	NA	-0.00727504496283382	3.5960923803183	-0.953446179753922	-1.29059153450308	-2.33714627634549	NA	NA	NA	-3.29858714969546	NA	-3.48498699754868	-0.747892151815908	1.20328364248054
"prt48"	4.58416825243544	5.80826994453747	5.83420089649683	5.91387523214297	4.92824462586316	NA	7.85189979303671	5.23696391835023	5.20424096997039	10.0816805658672	5.74665770203329	4.81543078369253	4.67339039337313	6.77649585368509	4.86663264807055	7.65548496140457	7.16585934308346	1.78102385384483	0.995576035077354	6.97818948553653	10.6572652317354	3.80090830472588	5.38961919787313	NA	6.68593234546431	8.32659827919667	7.40191926571783	2.63193039498788	7.99577704214364	9.29536601971916	6.238794553616	NA	-0.523125288127389	4.62643686549245	8.08060439299656	6.37610172544668	7.58633123790714	2.85073443687575	6.03776081501372	10.4361922225528
"prt49"	NA	-0.168381271133368	NA	-1.22087530896749	-1.76553835299155	NA	-1.29703639237036	-2.1048895857389	-1.95673397401958	-0.691828317551803	-1.18531532887682	-1.85135790289302	NA	1.22618486512052	-1.10104834535768	0.917735798047282	2.1859242595193	-0.0904925473464911	0.503966795302328	NA	-0.429753273161191	0.279717137971902	1.23049269938838	1.49167847031054	-0.328879416525744	NA	2.82257794582875	-3.10440750442069	-1.42373752946295	-2.18792487517067	0.280596327109094	-0.766316773272411	-1.10897401256022	-1.39812592788958	0.0753066549207244	-0.985349030887126	0.122171183891336	0.414617766942738	NA	NA
"prt50"	1.09681898800794	-0.507633043017238	NA	-0.168568489470315	NA	NA	-1.00657149855904	0.824572855719494	-1.60029675081737	-0.892871150413051	-2.15690917404012	-2.13250130410357	NA	NA	1.64512275598741	-1.95832042978329	-1.25345963430741	NA	0.177455092111927	0.47671356323407	0.546128227701952	-2.47680175570309	-1.82808302168546	NA	-3.89152559992547	-0.370344162033529	-1.42484406321222	-0.664024632981093	-1.11482460427367	0.484279448462419	NA	0.373772584565286	-2.82731284978242	NA	-1.06013429502353	-8.11819184518279	-0.448082173834148	1.33784515010615	NA	NA
"prt51"	NA	2.11031532825401	NA	-1.87580142146592	1.30063027758032	2.27551570527337	-0.688717653589021	-0.374781787838753	NA	1.51909961353797	NA	-0.342910658033345	-1.08304035875339	NA	-2.19259564417742	0.124637908964339	-2.16074005658952	2.2425710968819	0.111630580816642	0.455218031594226	2.05600677911037	1.89722841331832	2.49644860216997	-2.29757916984315	3.39047339975447	-0.761073607469964	-0.41405095333305	0.744481603180621	NA	-2.17967468765834	3.1894626648741	1.36177078130318	-0.276847424381878	-0.588715955415721	NA	0.249066276037256	1.66919071142486	-2.10895278170004	0.0236272718566364	0.970962338744477
"prt52"	0.383182458597952	2.55362428802782	0.234470299661803	-1.46578992170798	1.01157960189543	0.395786441820008	NA	-0.202655626974253	1.49059387128514	-0.484279981552354	-1.27050252537889	0.829706182488454	0.170709647469352	1.85522118793219	NA	0.227599713451392	NA	-1.90536812758912	-0.52810972399395	-0.182095870534962	-0.217751171161466	-1.52881906830362	NA	0.47854996036747	NA	-0.222195411725671	0.415056966386641	0.107823939375899	NA	NA	0.258844118483383	-0.796420832045993	-0.539201613630418	-1.23547034836163	-1.65044094602901	-0.483631044864885	-0.269823550526	0.282964777567797	-0.656952590359196	-1.45749635844589
"prt53"	-0.332906107885906	2.32941365440615	-0.492121876432511	0.769149304313691	3.1941461664287	2.45314259249154	NA	2.12968292142506	3.14285886459943	-0.514432633471155	2.34659346870247	NA	1.78674406170667	NA	1.4708252191497	-0.0518238534075953	2.78637810320846	NA	NA	0.202247733419628	2.3338379135736	2.58629416030868	4.73543870992805	2.50138417056625	2.93162766431366	1.57421558075451	3.18140036153677	2.94570925157203	1.42491951804093	0.739443828908944	1.56188742430001	0.582646128336155	1.298534683287	0.725933947758237	1.63590960249533	-0.647270318071262	1.2437680300756	0.756631822107324	-1.2399035956438	-0.875382160540556
"prt54"	NA	NA	NA	-2.26840648989697	-3.87038982638536	NA	NA	-4.93708933986709	NA	NA	0.511047904257298	NA	-2.41955121028414	-4.32835523838063	-2.4977831202156	-0.686173937857897	NA	NA	-4.89584920538047	-1.26295634719153	0.829140748775584	-2.8603599550574	-3.86524370966311	-1.52222099996556	NA	NA	NA	-4.53575640388812	0.1472568380427	NA	-1.70131001866445	-2.5346468929056	-3.90799738055517	NA	NA	-4.74443816358785	NA	-3.51487057645407	-0.723055290376286	-2.21921131538246
"prt55"	2.1361925198392	2.74414102818012	3.11289427083238	3.62964724678513	0.697234215478685	2.95475948712068	2.31720485917207	NA	2.75638630254167	4.06094303708331	NA	2.67953934266766	NA	1.8524669401822	2.27243753389237	NA	1.90066726702913	2.9575841521623	1.80781593458189	3.65912584799274	2.47926545862904	1.1095368529318	2.15997098189358	1.73919751591385	1.11825020619715	3.10304358373244	2.74639791934607	2.40377714368994	1.43287317464898	1.403499906806	3.3512564056007	3.11185524385374	1.8412561403899	2.70612458582612	3.59441141483066	0.19112662746214	2.33517526725512	2.34907259413214	0.0561005360789949	1.2412861451893
"prt56"	NA	-0.196692819217022	-0.599675228904979	1.23991640040292	-5.97933952959085	-0.637026298600952	2.99375906083212	4.59689755796353	-8.09481860929056	NA	-7.53528768065125	1.16252809104713	NA	-5.64553080216368	1.37480005281935	NA	NA	NA	-1.04501569558618	-2.78003837973001	NA	-0.562916217124782	NA	-0.288686538709197	4.20331115804811	NA	NA	NA	NA	NA	NA	-1.95979573953065	-0.778436002300881	-6.77203807160308	NA	NA	-2.6341313275458	0.998321686069354	-5.06932909637827	NA
"prt57"	1.72544552218651	1.38568785076326	6.3480893011008	4.26819387053418	7.62419557760131	6.19760335956398	2.26559883622102	1.69518231638737	NA	3.7833121321144	0.44833494566254	4.77278286148324	3.34205203035565	-2.01645655993553	3.69304793403847	5.99370166867956	NA	NA	NA	2.77050575569589	3.59964125757483	4.5001591794974	3.69407648620094	5.69330586306191	4.62116090866687	5.77097473416678	2.53659247552165	3.14709930915115	5.83985043272094	2.95670394450816	0.45463774700377	5.42892055141617	1.28540881310571	1.96514425068227	5.95573023369592	3.76227639653098	5.36499724820876	1.07812879904258	5.74652185111829	4.1415761059634
"prt58"	-0.308106451841717	0.166568406730798	1.97298362739618	1.38596125580769	2.02977285778516	3.13620016449854	-0.726357246528516	1.15954739549847	3.38063909804557	1.62495416303677	2.08521803391848	2.90608968434678	2.62185827216477	0.651103833666868	2.53876801296642	4.56218583337828	3.49653654345172	3.44851807872332	1.91775414135293	2.52978216799332	2.18125172316568	1.31702654705669	2.78250402970341	NA	2.58370633287983	0.0877076912356004	NA	-0.0124387116242633	0.414813371439564	2.17703452139945	2.24002053048343	3.40675546074732	NA	-0.281439431953608	NA	-0.402933245950595	0.460466124039505	2.74742181140794	-0.213103989072046	1.94655704097341
"prt59"	0.457095816247449	-3.79802815392234	0.067061860466766	-3.61812186537848	-4.9591034798061	-1.44548658667009	1.10508835065417	0.712993382752516	-2.13872224076619	-0.43150384497777	-2.43885324959183	0.780299267051643	0.169484774370221	NA	-2.2489316799482	NA	-0.48462517878788	2.6629592727187	-0.520958646530089	0.720963961584004	-2.09034801175738	-0.285114433139587	-1.37941810953577	0.72787557391472	-3.12412104535269	-0.722431818099891	-1.69216192683483	1.43612179000299	-0.625715978217625	-0.644055099105256	2.49313211748802	0.826160953208189	-1.32488892152422	0.503830035409832	-0.912430200769436	-0.606520965859995	-1.87588649993323	-2.21240565981212	-5.62080302212436	1.1718492379148
"prt60"	2.1825054478402	1.51668992191351	-0.454092972240385	-0.563406764859368	1.80263026493396	0.300507965131923	-0.692131647608078	1.19634870579498	-1.29320909670119	NA	5.22683697991419	NA	0.857620581651192	0.590893452555398	1.37395986569634	5.09088713449478	1.17859029312079	0.957318273787978	2.03123639497927	3.71986492858097	0.0908551330425398	1.25872319376179	3.23098483941197	1.23285355902592	-2.12880447436083	-1.53045103984539	0.807661971986558	0.732690834485562	-0.314718534865946	-1.06785610443186	1.9844975072955	NA	0.70252242374504	-0.730336191652638	NA	-0.576814086460618	-1.05780610470676	NA	-1.13532213115025	-1.76479054958504
"prt61"	-0.271426915632707	0.669958096107998	-0.664905238239103	1.028383562263	2.77697520903199	1.86733554098253	2.43682736225236	-0.321956355430953	-2.85320148652064	-0.0137660480023851	1.58646313759549	1.0709428929968	1.38736359453243	0.833296772075468	NA	0.215521696932056	2.34325231326955	0.640870389420428	-1.98789790915489	-2.20952166731105	0.145673327837777	-0.325308986472927	4.22779247585509	-1.18224297885618	2.27642461611122	-0.911975122864802	1.64576933249709	1.48358279689558	0.4950567574984	3.45696320307315	NA	1.34622004522883	1.65345522789947	-1.03795900352295	0.168998409962184	0.482102695258511	-3.8301543693287	-0.453878866320834	-0.115761824304662	-3.02987314371354
"prt62"	0.449043612359984	0.289322925539869	2.97890469822544	-0.00955327982159893	0.565359793030567	NA	0.62612442560008	3.02716851202194	2.32500678290732	2.13487992751704	NA	1.00616778530458	0.0520762459316943	-0.474069166929381	NA	NA	-0.696466240465505	-1.03363963733083	0.612223827844473	0.461258551081732	2.52860292433801	2.15320704474906	2.99801105175453	1.99582629663661	0.151363689458791	NA	NA	1.33286634615433	-0.343349661604003	1.53679423218923	4.05820568838379	1.88279628651469	NA	2.07790771258319	-3.76199510858315	-3.21358744763095	NA	-0.0763053779074394	-1.98711356242555	0.85324544948288
"prt63"	-0.263239758989548	-0.076961114437457	0.2150011964341	0.73154759258463	-0.370252539784851	-0.235951961548576	-1.14320842111601	1.57096413045796	1.02132151018937	NA	1.30036374478362	-0.889551212390252	-1.26455002287816	2.79487018895556	-0.00733737488074505	0.167157110581766	-0.803231929859656	-0.250522147192457	-0.136320084581339	-0.814340249350381	1.05359690212047	0.0966758029525669	-0.461033194325665	-0.708206055100278	-0.389100248708456	2.93207271347685	0.826055603241469	-2.63416139724674	-0.00788636922472136	-0.351937272070552	-0.425966675812615	-0.778895152563923	-0.662451976918316	-3.0155421367886	-2.09353513518436	NA	0.918391483501186	-1.19417794697516	-1.75613651912894	-0.196930315088156
"prt64"	-0.308044449436333	-0.0365120275276013	1.04380566362642	2.21508634012027	0.0530450403802086	-0.233027184187454	1.89707679147308	2.71418246366505	0.743610643988707	-0.447275673922739	0.796229134435609	2.22458051829328	-0.00503049757230828	1.17253307598762	-0.922751841775734	2.40325347007599	0.963125030277639	1.87434824141325	3.17279919683075	0.873717792135261	-1.0626968445189	-1.84824376975816	-0.574683130955797	0.485545908323066	NA	0.606943647077287	0.67799304056826	1.64341926811394	-1.38196881997815	-0.451918377101777	0.611752326879855	1.12643619251763	-0.356710986431003	-0.371366959098828	-0.884651638636695	-1.20751279145504	-0.212811553709798	NA	-0.70498335894246	-0.212042675190479
"prt65"	1.28658022000187	-0.332639117706872	NA	-0.38884408084418	-3.42686922116713	0.0401336733282696	0.98402812649374	1.32476915998598	-1.90943473589867	1.12781837698198	-1.89861364208154	1.20596234966941	1.70559938419021	-1.41476901186125	-1.12312279170477	-2.85055132226574	-2.26484095645963	-1.0012699313591	0.327581117804583	0.611363206013605	-0.683676257829199	NA	-3.85338470822477	-0.898780641764171	1.15288408664801	1.70463757727793	0.585817427116879	3.45557189681807	NA	0.694807895533092	-4.32427362098895	-1.1337641353856	2.59580051479082	-1.44643329726865	NA	-3.85338179017884	NA	NA	-0.175187203079113	-0.866954033541253
"prt66"	NA	NA	NA	-2.23488825268984	1.95425906108373	0.894385521289553	0.856383203200591	-3.6322032887494	2.3090634790397	0.564244805475246	1.52313687966983	-1.78098810130598	-0.924654272133514	-0.932925619915654	-0.198181950281309	-2.25824465351342	NA	NA	-1.79218754150614	NA	-0.186032959577015	-0.829150265583694	1.04826249662217	-3.03180791882778	0.595479917232266	1.53138299499188	0.0795415836235407	-3.69815911510719	-2.41835850961328	-1.63679678948556	-1.733934911019	-1.3707121009729	1.88490359195032	-1.81037693307148	-1.80788104578806	0.771685187832333	NA	NA	-4.1310831833887	0.348600571446649
"prt67"	-1.36944882764668	-2.41647133671378	-2.94781282970491	NA	-2.92349210618754	-3.05913407730793	-4.71657726547028	-0.573610883736658	-0.167978416267559	-1.60556895665981	-0.975698391006724	-1.02077118886403	-2.77296514793028	-2.55783514024084	NA	NA	-1.03743814281206	-3.88956743002381	-1.21545002806469	NA	-2.27195863934983	-2.37282115220574	NA	-1.56608221600478	-1.93520951759263	-2.15413467798305	NA	NA	NA	0.801769260301909	NA	-0.922737918953589	-4.53928203987106	-2.62662036281194	NA	NA	NA	-2.42005644698186	NA	-2.30339110322162
"prt68"	0.613160107022519	0.995467091005005	-0.550087470642003	3.01970048650739	-0.105961863421277	-2.0239976719098	-0.982067450536863	-4.35766185461559	NA	-0.94252769277208	-0.420705888260452	-0.179286563601017	-1.93350635847217	-0.0195144624340646	NA	0.341283039794167	0.0951385760849834	0.0788485248350355	-1.07242783955088	-1.31522229916506	-0.727175426611594	-0.861811463847654	NA	NA	1.19835146370176	-0.836536679007957	-2.14921238832947	-0.361594542117157	2.0526942269232	-1.23240707603298	-0.498301797565122	-0.0860809442458565	0.831846534872157	NA	NA	0.520727682329368	-0.611406813782974	-3.71137816094811	-0.852620672854425	NA
"prt69"	0.955666137809261	1.65698696142682	2.03506536396136	NA	-1.06011177713417	NA	NA	0.819586070101488	4.0055765717239	1.37727474280284	3.58134487731025	0.334796767393019	0.648751257343673	3.99504319757507	2.59489496528036	2.76006004081812	1.75385842853795	0.97912346850896	4.73482323865756	3.73278238276501	1.0939354425214	-0.701162081244174	2.15199154173436	NA	0.737474960003327	-1.03310754407115	3.67960772162296	NA	1.3726454597931	NA	0.46604377305773	1.19933016805282	0.00732622623954085	NA	-0.334794262848857	3.76750122111517	1.97261368112696	0.863285812222539	2.9180154435005	2.25185765627901
"prt70"	6.30508058942844	1.80923531484795	4.78913378885646	4.35174851859157	NA	5.83154727953746	5.53610895301572	2.8583880513898	1.70434846038801	2.79979751877021	5.68675772946806	0.822936091315388	NA	4.40943446120821	4.55823247571174	4.62933375244633	4.04933617434875	4.96189529195008	5.57180719110427	4.5520403247137	5.7571099804167	4.31350355429672	6.49847465746095	6.56741556343695	4.5754775118088	4.76082452840485	2.99083175394809	4.37612279585545	5.21220190639147	NA	3.96487439849999	3.71257412464982	1.49538018504772	3.31992339476397	5.351736863328	4.60709620874386	NA	0.702051969264572	3.82966713217607	NA
"prt71"	2.51681205418388	3.13205821584526	4.89318669110455	4.34751463046732	6.69055926648864	2.3244640881841	7.2250556670335	6.21332939999235	7.22155777075857	0.355532346488163	5.77998887433122	NA	5.7491394817121	NA	4.37132101370171	7.17040364284832	NA	6.5275037747307	NA	5.45177064499149	6.01769367889765	1.58102041639051	4.05260446983947	7.56939417523838	4.99918505382551	4.99352067746451	3.00389826246036	NA	NA	3.54387339434779	5.95489786461408	NA	0.267664593916846	NA	4.36239432882524	NA	6.8830921168972	7.45066119297152	5.02600237994264	2.99168035736743
"prt72"	-0.00720741539581171	8.90655823614434	5.75263974769841	7.10109956094955	5.77035644674922	NA	4.95318929223815	2.88169932431809	4.86449369569661	NA	1.52671629582979	0.182088221593545	4.05041436103082	2.18684876773321	1.97133764978681	3.85888133027748	6.69173664025991	3.3639120882759	NA	4.02469631433365	0.0921152194706836	5.10467340257522	5.79173630569767	3.57362630480887	2.37159886413276	-1.87475309260147	NA	1.72699740189305	4.54108030070535	-1.14701548724008	3.71879502113377	NA	1.43151445977922	0.214992428262614	NA	-2.04031539913443	2.9834910547468	NA	0.707368842004446	2.25527852158161
"prt73"	2.77349563806735	7.24467359460136	NA	2.08428496230117	NA	-0.652591681713407	3.74515335095881	1.39221285595206	1.52788893103391	-0.847883741879106	NA	2.53835358136116	3.70263194777992	4.72121028254128	-0.696348511293975	NA	2.97628726369249	-2.06633004220976	2.9783292934138	NA	NA	2.90776774932188	0.794499135961821	3.56854781231984	1.58042466049666	NA	1.12280368914398	0.786374384978385	4.12599753830652	3.64409679272108	0.441561662766304	NA	1.82420309793549	0.968264449741175	1.59676695502361	3.09567632369845	1.95053357757082	-3.76212379847125	-0.00408306246479184	2.68224251594087
