"s.3"	"s.31"	"s.35"	"s.52"	"s.57"	"s.83"	"s.103"	"s.106"	"s.140"	"s.151"	"s.157"	"s.186"	"s.188"	"s.195"	"s.210"	"s.229"	"s.232"	"s.253"	"s.257"	"s.273"	"s.287"	"s.292"	"s.296"	"s.319"	"s.327"	"s.335"	"s.338"	"s.342"	"s.355"	"s.362"	"s.366"	"s.373"	"s.374"	"s.382"	"s.384"	"s.395"	"s.397"	"s.399"	"s.401"	"s.412"	"s.416"	"s.422"	"s.430"	"s.454"	"s.458"	"s.461"	"s.473"	"s.477"	"s.480"	"s.481"	"s.487"	"s.491"	"s.494"	"s.495"	"s.497"	"s.500"	"s.508"	"s.518"	"s.521"	"s.526"	"s.531"	"s.532"	"s.534"	"s.541"	"s.543"	"s.553"	"s.555"	"s.558"	"s.566"	"s.571"	"s.572"	"s.582"	"s.583"	"s.587"	"s.588"	"s.591"	"s.594"	"s.596"	"s.599"	"s.600"
"prt22"	3.09216973229317	-0.423062744699712	3.38824867100235	4.27067468761605	2.08188137716597	0.964185451124207	0.795135179034436	1.80126401869553	-0.737168856576673	2.79652331407261	3.05719624728149	1.90896163763688	0.671506662086156	1.92444866302198	2.82776019796962	0.501446809038247	3.96515030606964	3.99136816764796	3.82875979676578	0.308175116123708	0.0457666703049986	2.43998486372278	-0.601221044198702	4.81897321421501	3.09279728469024	-0.278877616236701	1.13469175917675	1.09471716253429	0.458492708148833	-0.131446320052946	-1.39391750668223	-0.990240586640052	NA	-0.539331990703477	2.87935754908821	NA	0.934472256789481	NA	NA	NA	0.56252269616916	NA	-0.70778969690506	-0.463703806500296	2.69643436891754	1.61321093944951	NA	-0.915431708562766	0.593957953092473	-0.946176155953425	-1.46971467365729	NA	-0.690498068300975	-0.667764783910878	1.73808602308324	0.980787753936837	-1.51769415009843	-0.44809823223058	0.517205033925809	1.98087894545923	1.02780570480285	0.0463717641889547	0.211507502291423	NA	0.453826544089554	-1.8720231193268	1.36032856036186	2.63247044897959	NA	1.48887719191013	1.7680820780936	NA	-0.0848712179862	1.23985103038672	0.85384668484387	0.3758441577576	-0.621149766655155	-1.40630488847829	1.57001317939511	-0.590567655195428
"prt23"	1.8061410475965	2.19086305005476	NA	2.17183921018446	1.97643256872576	-1.0698336605931	2.0020661185411	1.66842490529722	2.37887564625626	NA	1.46806707215545	2.59543560964181	2.76790033333917	NA	1.78926481114122	NA	1.02085693829981	2.63616854604655	1.01251124892245	2.07661265953689	0.281265026365566	-1.35482724455127	2.50538308951703	3.44718305022382	1.00892463424382	1.24937266143113	3.16456890549528	1.57776678810531	2.04021203443769	0.546076802010312	0.560353829134784	1.41589687398316	-0.265168021674435	-0.111454637328206	-0.0753229775389244	1.31137605836716	0.205764945568603	2.4174771720712	0.38724070677823	-1.05887388254956	NA	1.02206107750366	0.752061136637552	2.6277000110677	0.296519439969295	2.21453330412956	1.59405155952779	-0.210431172682129	1.25121793489322	-0.0575490477853863	0.716127479172036	-0.0246153755908178	1.34123847158091	1.01904858877314	-0.553389589545574	1.59164804673418	-0.267453538905884	1.67855295602184	-0.289323207609003	1.36954940736355	1.32299005973007	2.16723053696829	1.38544554818152	2.51947463537894	0.588734482722049	0.704709425703679	-0.38209110725484	NA	0.0171983397947252	1.507396147364	1.39115865411248	NA	0.307959443653598	0.886895120612099	0.985106248490224	-0.967186655274812	0.700409596519485	1.16672357748919	NA	-0.11037937053439
"prt24"	1.82514763716783	1.25582370042917	2.75577129648268	2.21629121216456	1.33717154844193	3.20707972387133	2.84490828499121	0.716372079373709	4.71613757746399	1.98424098485371	NA	1.0427165877033	3.20007118672956	1.410436360809	0.798294732552158	0.647409670291647	0.667684958896589	NA	-0.434565421806164	0.557254829507388	1.51786266317989	0.48279533586132	2.7244227933601	0.796555752060357	4.00316005903845	2.1097600478553	-0.782553263048609	1.0038563827569	0.120682837842431	-1.10316357135788	-0.634755521583917	0.560563974791948	-1.13042867956964	0.0454935180548726	-1.08108721909302	NA	0.573343922945215	1.07331546413542	0.247519895011715	2.35994593019767	3.17151882418744	0.412478170603776	-0.146599614920198	-0.658179503950746	1.3623599762111	0.951825262308895	1.53572869380572	-0.254306293318855	-0.179966717748862	0.793315633303961	1.68527172739303	2.78630301870409	-1.09307983430548	0.324648902435563	NA	2.17213145895832	-2.29889428750507	-0.0490063554075671	0.631691004420951	NA	-0.795242313540356	-0.786176771185024	0.419549969646367	2.38024940814333	2.49906905991976	-1.00737658898713	0.526601678676216	-0.185996877632593	2.34310715029801	0.0504092368201145	0.760260940852022	1.05468129486694	-0.696096356182616	-0.336289561616391	3.20210902436283	NA	-1.56460799020653	1.44547184463714	0.688519770275094	1.41051512014358
"prt25"	4.14797212686218	0.37194352628686	3.19522601977268	3.73891343410491	1.63587480973155	0.782479616827627	NA	0.794363039994805	5.51899568211765	-0.272501306414933	2.72842369964677	1.28388293471993	3.44054313605187	2.62532492356871	NA	7.76085471860451	8.43200253753934	5.98753540493142	1.41096691158898	3.74126807544094	1.95624683909608	NA	5.30465128928183	7.56506976839922	2.7870172901422	NA	5.63501933778853	4.48361860173145	4.89322713022175	4.85230198273381	1.26107724764139	2.51801989510005	1.27190953172564	-0.899102690884891	2.1106975318271	2.78014143460622	5.18632110087105	3.80357593029132	NA	3.66012308827728	-0.367163475851832	NA	2.3904029111805	1.05030895175453	2.59555751235823	0.0954140704612792	5.04088057072757	NA	2.81759932759295	3.12454679596089	NA	3.69845423512431	-1.88227432864531	0.515621726666599	5.58335559725936	-2.51184839777147	3.84219757405753	4.63824014948151	1.5754354662295	4.7046915897285	3.41058936095958	1.57105116757327	2.93102014239204	2.91984851671506	NA	4.17334648171006	4.76259418083417	2.17983516156808	2.07926817455257	2.20817704543983	0.777952607923464	-0.482352549081398	6.16122580593992	2.47864939712254	-1.0342313794529	0.305457768587346	0.210891532573	0.518568929892712	-1.9618718743481	6.05908275339224
"prt26"	1.04987748283836	2.86742949193786	1.96940988421741	1.87713657651821	-0.876648887178053	0.706114764591102	NA	-0.352057744438539	0.516728093686402	1.19134523226288	2.16427250971533	1.87940797262466	1.5439260579686	-0.912494197320479	1.85730657636005	1.49138773459149	2.47537572598093	-0.904545654016434	NA	2.92773919029511	3.30918772725501	3.84840896552701	0.142985014762309	2.96066499166717	2.35165994188724	1.57719791228098	-0.786435446455153	NA	0.746207175951334	1.42388202071485	1.36854463390599	0.440264197012011	-2.03492236989192	-1.63645906522035	0.0870650718434784	-1.43843065582361	0.708950459962235	1.5909190095166	0.807785874817364	-0.415207534011499	0.0451087323907285	-0.745128479321293	-0.842147950686082	0.894935722905699	0.18062306507418	0.643509344963373	-1.00260317681667	0.960516573522572	-1.36638142161959	-0.659530015467159	-0.169123247477194	1.05963414765538	NA	-0.49570792743794	1.65054689859682	-2.06313849856261	-0.791525785165596	-0.944134942232252	-1.7281177699431	1.44828719260165	0.647651416133974	0.31973283342971	-0.119956642886099	1.78842533092945	-0.83480210016859	-0.0638354588174878	-2.08927343170074	1.12182271957871	3.42168429364622	-1.68180890732026	1.19084980851582	-0.310831519240753	-0.364262327303701	0.225156685032998	1.38686859986184	0.340755090953578	-1.54003720659267	2.46562447167486	1.42858408409046	0.741229486047418
"prt27"	-0.425351585301652	-0.171203278530326	1.15742472569544	-1.39766697825726	1.6336910045245	0.746091139829114	0.125860613598772	-2.26695893903157	-0.467168099930533	-0.36925572098034	2.17946564886939	NA	0.413697916606453	1.37530390066914	0.537442179622417	0.321560594691085	0.515155707154994	2.09169406413462	-0.269863687176796	1.80456303762535	2.37651816708132	0.566682083559817	NA	2.34558542307802	NA	-1.04357903254462	1.43789543260056	0.59039582990587	-2.28681379000333	-0.185965589476347	-0.123024601413532	-1.72431391167645	1.1941201593108	0.635736845145208	2.28203607817964	-0.507087466838641	NA	-0.754785760777122	0.227007920841566	0.97966169323703	-3.08511221375834	NA	-0.252655347023609	-1.79310225287614	-1.12767517226417	-3.97800364600228	-0.0550899726287014	NA	-0.0115677817228673	-0.53030990574272	-1.30994695042941	-0.605494193298615	-0.693418178724472	-2.0859553053687	-0.828305321659505	-0.492175194519769	-0.892788808471195	2.3121794879872	0.314536519649294	0.0100189092878448	-1.94201832989449	NA	-1.72415438513927	0.600943353085841	-1.20825084654794	-0.728381699201041	-0.0140995750025966	-0.418130696867618	NA	NA	-3.47081081172643	1.84237971843028	1.94251574978963	0.147409372038657	0.0759103142332538	NA	1.28207263516649	NA	0.00104864853913256	-1.73702725380672
"prt28"	-1.19092195285592	2.14397242651068	2.9074049727889	NA	2.90082724763324	1.55695532622265	0.431535329303288	0.235398175251399	1.0268259656145	1.4066159995091	2.08003690781035	-1.69172264363022	1.98434281870913	2.38525721229127	-0.110460275059601	1.26964159610457	-0.549953027202346	0.576082895172795	0.574189848165817	1.24730132375771	3.99567240851379	1.58208393882836	0.360882832822786	0.311459393424414	2.52431285514551	1.12553282913602	NA	-0.654772175773432	0.362870154960472	0.714270695211792	-0.177920506797385	0.733575538404682	1.61980169810559	0.913519666520307	-0.710165061636729	-0.286191610757737	1.2781835479233	NA	-1.64539602642353	1.17982607289134	3.05231823855572	1.17650728745162	1.59746541397931	2.33305508193323	-0.988499789312264	-2.37317126109653	0.167440677853029	2.57015068726353	-0.791627643216625	0.0766057295926062	-0.219669891064997	0.115931191249797	-0.997202228280261	0.369150272661712	1.57602268237549	-1.69381751422491	1.8537416548847	0.606500782162997	-0.114185801885626	NA	0.116035436697249	-0.304029440398256	3.09782293236151	-0.93133636662908	-0.627748236957383	-1.30838098620996	1.35959931524705	0.0107575486086343	NA	0.567562588255341	NA	NA	-1.12317438960929	-0.175865840457867	1.08961757701821	-0.941230676118899	-1.46661438062268	0.664089079256352	0.388973579374063	-0.276156984245452
"prt29"	2.46696621277822	3.16216274363364	2.93968570032347	2.93607100487866	-1.26154250999847	1.70667202872994	2.57744542322602	3.35503399530479	0.435271614916506	NA	-0.0755372159054946	0.726735461287061	3.77735788074507	NA	0.585277141593616	NA	NA	-1.80519986806636	1.89298447591895	3.21579214680803	2.94900076752412	-1.22605259706506	NA	2.86609532405349	-1.70484337252146	2.67023688930293	2.48554726309707	1.24083748495321	-0.0696559355519255	NA	2.35106438463658	-3.65827413607976	-0.645011860511624	1.00767567381864	-2.92193684969872	-0.967856699255953	-0.17765390113675	-0.0663628073580147	-1.57828388091765	0.918573970036449	1.9889907826978	-1.74887935166791	2.7356676337818	1.78284940557892	1.9575437516326	1.25315358923872	1.06141604195694	1.2692972733077	0.17832124488053	0.975387335777415	0.10678123543324	-0.593928736632271	-0.153880679090005	0.554178228993059	NA	-1.34838911754982	0.527248440602495	1.76603128304526	2.51273980033944	1.09015832278594	1.21581699649104	0.601329336589857	0.469549350527357	0.764044519746795	3.20513969919421	0.620928650394709	1.28192257694296	NA	1.81336474562383	NA	1.34979057406059	0.285991152946887	1.99226202580771	3.10816449613454	2.21828254929524	NA	0.642405138631673	1.10168180053725	0.535328580619296	1.17020936150692
"prt30"	1.73965581975666	2.13562915894215	4.64097192638346	1.10737383931213	1.84124688230821	2.01154905454404	2.10452687969856	3.4584688459224	2.21151052325063	1.96203613824081	2.52280630336141	-0.00912619799867032	2.80979579408451	1.39457813962929	-0.588965395433304	0.107819865417164	4.15613092595302	2.97418280196059	0.899557222181635	0.181788615971834	1.53954645913493	0.328446777291073	3.01727140477466	NA	NA	2.86969818697544	3.02924996106982	-0.0744118964620636	-0.173463359936312	-1.68141750759095	-0.0119888666842395	1.10460128030848	-0.575212706325683	0.289802692724737	-0.435956348001816	1.87602405957726	-0.0453517200593133	NA	-0.170016560202915	2.2367977572659	1.52158033065993	0.151897702144138	0.245334301868698	1.79949630151634	-0.398991282377876	2.22832735542276	1.96505289875033	2.12903432517922	0.31078293778907	0.258785183901598	-0.00536662446461328	1.13252319844483	-1.47261836398815	2.13313422542028	-0.23663467747686	-1.17722309438575	-0.387035198092796	0.619167988114162	0.234118600202104	2.15530884927172	0.550903431811082	2.85472389702939	2.65774433244693	0.909176429040842	0.719807507047851	1.76165447918304	NA	2.355670233477	NA	1.10927039306035	0.395612351877923	0.205093704294764	0.920185694030262	0.16086037519052	-0.449850610156865	2.36099371310354	1.2898341989125	2.22369001381789	-0.0326661214078559	3.23209059559146
"prt31"	NA	-2.21758661983745	-1.01998433750991	-1.04951563676628	1.11109350834295	0.0058849657692539	NA	1.31353610018301	0.477894330608197	0.312114839724019	0.532779900907921	1.79498108021747	-0.932664471583806	2.0003749023697	2.30951442081234	0.0338321457509651	2.35170299676918	2.18319481897112	-0.465332155988146	2.02156348060136	2.32802260599132	NA	0.488311198370507	NA	-1.39003749726858	-0.40183321258021	NA	0.454336639684042	1.00947549217641	0.103732114951734	-0.941600572389492	-0.690935177389514	NA	1.31394496547265	-0.135329063907605	NA	1.68711097820624	NA	0.466424597716939	-0.31628412679504	-0.568140631785257	NA	NA	-0.810375071412785	-0.618104548428764	-0.505038999171527	-0.22273952398621	0.690399147329126	0.412315593991718	-1.14811343975172	-0.815379644673435	0.695484422837348	0.191851457929876	NA	NA	-0.168067846431728	NA	-1.71329363981995	-0.691308737270038	-1.34484743832165	0.0749674435525117	-0.258378488405321	-0.270255136908859	-0.488426586261076	-1.9904408692744	0.215057348864883	-0.417708319415009	0.346361645048333	0.278895160568248	-1.62942414828937	-0.911894871929106	NA	-0.607891789714341	-1.04739487354888	NA	0.646339290666028	1.51034685660016	-1.00779270022319	-0.906584643043557	-0.593737918135093
"prt32"	3.67146742736946	2.50860063413195	1.15962421496661	NA	3.26984236843026	4.07204627659899	3.2450039643195	2.43040712517382	-0.544978490650183	3.96279605174212	2.91467368231348	3.17490201267708	1.43998316623943	1.11242099248432	4.01932291249569	1.37004177318357	1.47709442493289	1.86382556010753	0.45168599177543	3.05752600616921	1.90368850960235	0.0571988977456606	1.52702351558094	-0.937631876223278	NA	2.09086461176731	1.50035470316885	NA	-0.0755349867516825	1.2319275866224	0.690012701468554	-1.32678059046281	NA	-3.75662910549349	NA	NA	4.06326381888838	-1.74785054696745	NA	NA	NA	1.472029630966	NA	0.163867769576043	-0.350319980038432	1.831648092968	0.453582862228991	-0.374362159258786	0.74155960452048	0.928787532262827	-0.486759241890726	0.999895928308573	-0.569408073502511	NA	0.36867866634549	-2.46590697172929	2.32291681469946	4.95041982814825	NA	1.92303168367739	NA	-2.70997918839702	2.84178427800776	3.89483656851792	0.300985374667364	-2.23749318428806	4.65369730020016	0.801569683388724	1.83218277440084	NA	3.12552241286313	-2.44537536009675	-0.0933994514608842	0.60750915620035	1.62706014144601	0.856113293507908	2.59645509125817	-1.53557502318761	1.78211878137096	1.3629499469689
"prt33"	NA	-2.24084578026715	2.93021754277735	NA	-3.57062299811764	-1.01470191377582	-1.6211588223547	-0.214161225265961	2.94353901063073	0.138211697457234	-0.599224169573539	NA	-0.801984739311556	3.67236920207649	-4.92729064630937	-2.22118972942904	-2.18319937344384	NA	NA	-2.28545889860449	NA	NA	-2.28599021624348	0.0810160412047144	1.91876473588085	-2.16894106303379	NA	NA	-2.23660766259335	-1.76840805346257	NA	NA	-4.26474138326974	-3.55401531368207	-6.51368498144517	-1.16351467444931	NA	-4.66884541892131	NA	NA	NA	NA	-3.83676598144364	-2.05358764998319	NA	-0.0497770296148174	NA	-1.05990185179606	-1.37071897785382	NA	-2.06319952949483	-2.40426142205385	-3.11437240983346	-0.68724059014575	-3.95729125827522	0.991137614468151	-3.72963261887533	NA	-1.30291444343736	NA	NA	-6.03042150665185	-2.23063455988492	-3.5221059535097	0.346812578238748	-1.21232781429796	1.51597060202848	NA	NA	1.98027367390848	1.71999637809521	-2.62927870076175	-3.99781520884008	NA	-2.4145820566248	-3.65863804724439	-2.33192728002748	NA	-5.00578006477058	-0.743319304329323
"prt34"	5.03783779208447	5.05007784838471	3.8388575198992	5.99507035886848	6.03790731102528	6.45194260167304	5.16113152798069	5.82642639692473	5.24605325256647	5.18525354396825	NA	3.71547018423636	4.83391704727375	2.35544866043589	3.98830125967772	5.11410614262412	5.84404802551793	4.82363056178066	NA	6.09255709238444	6.73576697341525	4.55107407590617	NA	4.75403371492587	5.0868157373749	6.32455508528447	5.11297497742187	4.06098003476675	5.37022714340358	3.86279277326878	5.33452898874409	6.64706206542714	6.06652445147834	4.4029453717535	7.6112328950979	4.29430731450132	6.01606353393605	3.37985391187485	NA	3.95416639730574	3.17424990481412	6.749891186449	5.28874994558141	1.6068947906917	4.75960343485642	3.3661452725887	NA	3.64920011030692	3.13995553209961	NA	NA	3.77490842643482	NA	7.00789997634122	3.58653429180255	1.88383535617057	NA	NA	3.49774520470502	5.66616500510449	NA	2.987671922265	NA	NA	3.09717118279894	6.17649990024992	4.7976314480379	NA	5.18861360328195	NA	3.75150448983112	3.96563332128278	4.21396054863199	3.6457813473849	4.5000791808515	NA	4.7249421441022	2.66990875451551	4.023799866387	2.91163757450032
"prt35"	4.71479454022376	5.23285104461731	7.4258573992109	5.68967445925891	2.74390081992834	7.16948680901116	3.296785404753	4.91763069827299	5.88385035446996	5.04525774669649	2.77217184314606	5.24532980143515	2.57635142291232	5.33956264287561	NA	4.1717513076411	0.645311779865045	3.21404347420085	5.45611135141192	5.01955508819368	1.89757031500611	8.59013823463593	2.88573592739267	3.26230266007532	3.5372749785682	5.49971469624919	3.24895546888436	4.61791292649986	2.85781160373888	4.16554375728574	6.01451399676269	0.490576171987536	1.57270612881529	2.38969746133586	4.68983821195858	4.36078427504442	3.33775909387607	2.78086574165586	4.96782625379313	NA	3.77611179926384	3.1849020151434	6.21658301525847	5.0463217880064	-1.47487095291678	3.42779039006631	NA	2.47818528625133	0.965454912779417	4.87406194493312	1.52139598628223	2.48991994613702	2.06042995479989	5.03051490699646	1.8468327684495	2.33016881889983	-0.04691382138633	2.88662326860303	3.82170878896291	6.80203248653753	-0.430213148737511	7.04981765336105	6.28451121129444	4.22733870746724	4.31412829315678	1.18617223181722	2.46158345762249	7.19688341628914	0.725549000966502	NA	3.47434836533408	2.00050683673352	2.54752163294168	NA	4.18468397127103	0.687157383869029	5.18696614302897	5.26639182336117	6.37323178861061	1.76444374348408
"prt36"	0.910643116586934	-1.54507739303357	2.75948866513229	3.77148340798298	0.270224545139821	-1.18266287438464	-1.31025806554915	1.40595105571363	NA	2.11702882629787	2.69161668856965	0.257262994882546	-0.000493922270232316	2.6582677766156	-0.814483684973392	1.9020996893807	1.6884337102521	NA	1.24869020976426	0.402254007402547	0.120665240874572	-2.8008781715237	NA	4.68951433124996	NA	-0.171898912236216	1.19715435852036	4.31443056172523	3.1728382130529	NA	1.42246073968435	0.344958108911468	0.755443839690755	1.08383143605854	-1.74057954074128	2.65295848520784	-3.10112992671253	NA	0.827554083137422	0.595171676714066	-0.465544177397583	-2.01127827797097	NA	NA	NA	0.772276188634114	1.34044926634029	0.506605487631059	-1.60120135608912	0.496729342060242	-1.30426737768423	0.828765690391394	0.925668901685239	1.91507832373867	-0.950754139224733	-0.586217665224848	3.98431299148909	-0.590100533621677	-0.821145925311926	4.4018874103961	-0.823166303093178	1.44807367668602	-1.77740955566917	2.21860990616049	0.865193497060147	0.0325830384448066	2.96539380299198	-0.385673370485736	-2.95211154480705	NA	1.41430810214841	-2.45760655923962	-1.05060297108437	NA	NA	-3.33222673501827	0.250616939273401	NA	0.36940155117614	2.23104842001609
