"s.6"	"s.24"	"s.33"	"s.47"	"s.51"	"s.53"	"s.55"	"s.59"
"prt209"	1.57799505127394	0.429307268268151	4.57030372557044	NA	-0.536166638831543	1.86130507816661	-0.63735424679131	NA
"prt210"	NA	-0.665913700043096	-3.96261686453146	NA	NA	NA	0.151224379475451	-2.85701333955123
"prt211"	-6.77263085325161	-6.01526400836593	NA	NA	-5.60558370056176	NA	-4.88301148487783	NA
"prt212"	-2.79704842448916	-2.9742440771744	NA	NA	NA	-4.29644344701904	2.04975464625293	NA
"prt213"	0.148083007900914	-1.25002970931941	-0.408381031895684	-0.119770365781249	-0.605096501041982	-0.683626196513249	0.87565931246371	1.23042668676968
"prt214"	-1.05906175467384	0.228821892263305	NA	NA	NA	NA	-0.0780617189652529	-1.94112313124186
"prt215"	4.65926123210656	0.260194083976928	2.09400784609993	0.336725619655611	0.614655436219281	-0.660341723229824	-0.0213884256329477	-0.423436953392913
"prt216"	2.55371414319209	3.01150436387527	2.26752172944681	NA	1.16439828143232	1.00741964969199	0.108071896872664	3.17866640913779
"prt217"	2.65382581305591	1.54029184682731	1.34025918434691	NA	1.01646070520597	3.17302062656658	NA	0.597083534498415
"prt218"	-2.13735409248245	NA	-0.563539469348544	NA	NA	-2.13989172766412	-1.559238229547	-2.52043517848569
"prt219"	3.57725401022447	0.152907451268606	1.55643806795019	-2.12291862229859	NA	NA	-0.458848163698102	1.7984840538222
"prt220"	-3.4797043365184	2.66568436685133	4.05791543475308	0.481085732561527	-1.08645858595625	3.28784637419982	-1.61568681978589	2.97716583750315
"prt221"	3.13744389427503	NA	NA	1.06828987672173	-1.35315362711727	NA	5.04322983204628	-8.68361697454244
"prt222"	1.30760494214966	-4.08262643152444	NA	-2.13333311556931	NA	-3.85144946785676	NA	NA
"prt223"	-2.61121809510047	NA	NA	-3.37326723604096	NA	-1.50890220407051	-0.424230718848047	NA
"prt224"	-0.621487767839034	1.10022970082268	1.26029710727663	-0.666218031048877	NA	NA	-0.828831319543558	-0.573106095146019
"prt225"	-0.0705280290414319	2.42520804009472	0.745642945239424	0.871299372517041	0.346709710418384	3.55945515835807	2.88391961191698	2.8072924459888
"prt226"	-1.67046519187088	-2.39380031478776	4.6720811625085	-2.17294338034875	-1.83210327703793	1.11605369958587	-2.81824772906249	1.73036622323263
"prt227"	0.743202727832386	0.220124425108255	0.861196001672609	-2.3304894442898	NA	1.30646120687241	-2.62691403192076	-0.842638670328347
"prt228"	-0.88342973143493	-3.01093965101401	2.42277343181159	0.0305884732730135	0.673846878317086	-0.245609091968496	1.4716796552768	3.78646677596981
"prt229"	-4.69910052405334	-4.36876777363286	NA	-2.35812404523049	-0.462534159664998	-0.492258227956562	-6.38661480278561	8.05730858840566
"prt230"	-1.90254708009597	1.5561452946021	2.72183384321446	0.153719481111123	0.351745581992845	0.622047333140594	3.34720876162474	2.92391438508055
"prt231"	2.01873711220786	NA	1.37293149659243	NA	NA	0.209978734485321	1.78481959904697	0.68882571932776
"prt232"	1.73660147352515	1.28123311712061	2.75229514205162	0.39635988334995	-1.00823183401322	2.04514051591583	0.709112352877408	0.638852540967338
"prt233"	2.85974420705608	-0.775823269574725	NA	0.0179362039630888	0.483496222098426	2.46837892664956	1.31240050634671	1.33580412669117
"prt234"	-5.88343818456959	-3.0302428385015	NA	-8.05692086521703	-7.95017730519302	NA	NA	-2.42510883400726
"prt235"	1.82431137426534	3.86626217590904	NA	1.80378631040154	2.26931725390445	6.42471116594226	5.86378163887304	2.57164032462187
"prt236"	-2.93826598310558	-1.64789301920253	NA	-2.213810381472	-3.50193597034922	-3.87953103960408	-1.97772303035211	-0.977994542866798
"prt237"	1.3477524923103	1.84195780196057	1.49730874647656	1.6361426657683	-0.952769270508907	-0.606986651413874	0.35622347675165	NA
"prt238"	NA	-1.73157721974923	-2.47786011139092	-2.35781011726134	-2.15497732105616	-0.296781227064951	-0.506347661124387	-1.40085128297232
"prt239"	-0.82977143548128	-1.02027199573065	0.816594826511792	-2.20179485417906	-2.76901913214795	-0.468312383687126	-2.12415272870116	NA
"prt240"	0.745119942610463	1.34114471049379	2.769549373351	NA	1.55995409020315	1.14272327960983	2.82277890528865	1.39185487402831
"prt241"	3.70652234987722	NA	-1.27322755580076	NA	-8.18063729973016	-0.231452870298649	NA	-2.79538195171575
"prt242"	2.34879332755001	2.74123618100846	1.7953713909325	2.34219062284764	NA	-0.430026052104581	2.65016393982694	1.10550437269981
"prt243"	2.61784882837698	0.106989669936697	-1.58610311983785	0.40265343464963	-0.178707318260269	1.52651718347728	1.50064108898771	-1.39399608228567
"prt244"	1.48955616390808	0.640877974269762	NA	-3.84910446536728	1.78554307523732	-1.05500455119609	0.0371891078025876	-1.54341044956864
"prt245"	-1.16990243992439	-2.58621747120759	-1.67413510374956	-0.222608206212699	-2.55158403321841	NA	NA	NA
"prt246"	0.307433117946911	3.65361211743527	-1.37635634440608	-0.28679548720144	-1.15256357506616	-0.196141770196105	-4.75638815071769	-3.50063864802138
"prt247"	1.63695798308509	NA	1.85079753498776	-4.89958384505189	1.7246749823465	0.708256213906098	1.42989404462146	2.88040744576461
"prt248"	4.36565761494209	2.60141446320089	4.72887005272125	1.60405512352169	1.42411475919258	5.21063289111774	5.24276088198953	1.1765091163793
"prt249"	-0.742242484049245	0.587431632707159	1.33332289808268	-1.36253383546404	0.477799313425125	3.87401833489451	NA	0.264592192502362
"prt250"	NA	0.122253515711872	-2.0660760669038	-2.17511105769743	0.252965603677265	-0.0968785258772591	NA	-3.04481818251824
"prt251"	NA	0.310015650379157	1.84599601661643	-2.66911992229094	2.43103313489624	-0.626517454018349	1.62657017211128	3.861659887477
"prt252"	NA	4.24784185359559	0.234508749962905	-0.0104581692092441	0.713846550426815	4.08815058397633	4.24112661066965	3.39059317474132
"prt253"	-2.69077958546605	NA	-3.29857570254552	0.0961167377199659	-1.45932011918288	-1.97870023821115	-4.68994103305727	NA
"prt254"	4.15829163033202	1.49896974271608	1.3507246111616	3.70477890773401	0.679788130908218	3.32177064295817	3.43071621279781	2.78762309015213
"prt255"	4.26192674516213	4.65704854713766	2.26909556649264	1.89389533918443	4.21005393408542	4.40908594432464	4.04275597065941	2.69458514488731
"prt256"	-1.57415084376991	NA	NA	-7.46828617562809	NA	-5.80657859331959	NA	-6.09046877489003
"prt257"	NA	1.74530221496125	4.61345518891382	-0.146758116725765	-3.02254704120141	-2.19976744097645	-1.55468404913435	3.39781331589935
"prt258"	1.8137467803821	1.76527516539907	3.60709733385269	-0.278081768914323	-0.24753828312133	-0.674296465947735	2.36748628807368	-0.0503758077189851
"prt259"	NA	0.363038882403722	-0.0936497928128095	0.887427688526795	0.944792400802992	1.82162516243292	2.90447593052081	NA
"prt260"	-1.03908040772391	-1.0417123220725	-1.15216568990682	1.18784592455646	-1.61125094182413	8.64806957583176	1.6839729263833	0.542593582540608
"prt261"	NA	-2.55243576736684	0.419116405432668	1.2194430602943	-0.973865596456662	2.4447284791265	0.010359515413673	4.02345631300478
"prt262"	NA	-1.71803315992328	0.890169752584028	NA	-2.28645462088161	NA	-1.80039660102672	-1.21324892576533
"prt263"	1.93610069255955	2.02481421089206	0.0490547512365676	1.83623576261942	-0.76967474392053	NA	2.78152844773604	2.88434294655095
"prt264"	2.32665197337279	2.20642639932836	0.998683729936099	-0.856695878301648	2.07718318233796	0.922970745463235	0.959994065647106	2.62887102845577
"prt265"	-0.707612507480291	-1.63254491972335	6.65465726264194	-1.18213997744763	0.0202115186275454	2.00338275564963	-1.34648101826655	-0.448722445208434
"prt266"	0.202746461222035	NA	-1.150377917704	-1.17352250299178	-0.39772067580921	-2.69048144286538	0.607389852581261	NA
"prt267"	NA	-0.598226596130237	-0.763881704919182	-3.60534935310203	-1.43382446172334	-2.17636167186766	-0.310660812455123	NA
"prt268"	5.93414099991847	4.74269125796456	4.74850436105666	2.20593203395196	5.20653172453246	2.51336479510743	3.68553215008482	2.48081442315388
"prt269"	-0.550285124606719	-2.16820430971731	1.19014116832943	0.132385031664682	0.262414447999558	4.22459333635056	5.08151232418983	-0.41525238566835
"prt270"	5.67397380150877	3.50839900921058	4.79765109781442	2.08150614763641	2.27260120546164	3.85611154016189	NA	2.84147640921264
"prt271"	-2.54579109334666	NA	NA	-1.76615717596376	-1.87624647535022	-0.638107576510645	-0.560498876731953	NA
"prt272"	-4.03732043596492	-1.92491394848063	NA	-4.21277961529008	-2.61743304028432	-2.15963255907477	NA	NA
"prt273"	-0.361806373889874	0.550610692283961	0.0878356348581615	-0.760061223603449	NA	-1.1656751664053	2.01491967424606	0.739881125511801
"prt274"	NA	2.60485214613887	2.24086899858402	1.81343586284063	0.19999761885657	2.50016183927103	3.40711601897004	0.357568709064594
"prt275"	-4.17261852532688	-6.07591218813991	NA	-2.04408672540716	NA	-0.38446305591713	-5.76782310992292	-4.29187289738469
"prt276"	1.4016614722358	8.27622239926689	5.20308170910436	4.48739014350754	2.06669777459061	4.37367425798196	5.13875352391377	2.65104387958609
"prt277"	NA	4.15280111867494	-8.57675339020556	-2.14798950515642	-4.14041470439454	4.07377087614751	NA	9.12773143917419
"prt278"	1.7613409832349	2.14028383476092	1.86634688111074	1.73691870056023	2.02723120344698	2.86753501087228	3.053917113188	3.61505186914797
"prt279"	0.0409434900316382	3.26323239492246	-2.74806275832809	-1.86279744272984	-0.205432289365354	-0.0541122933757236	NA	NA
"prt280"	-0.678143793354112	-0.257013675951297	-2.41731528884868	0.0988345112076505	-0.838029772466058	0.705448619054604	-1.63103750727477	-1.50222664799789
"prt281"	0.524254153423102	2.08022789742585	2.06308928270785	-2.22113306390515	-2.08992343988484	1.64252093222174	3.21672638085899	2.26185525699706
"prt282"	-3.82240542241508	0.612936433849893	NA	NA	-6.72973589338215	-6.00237890147609	-2.8275357897426	-8.89572036247477
"prt283"	-1.39212506575358	-0.0629687116265905	NA	NA	0.687375660652692	-0.319348597442	NA	-0.00862822251631679
"prt284"	-4.25242186795641	-2.86923489171012	NA	-5.67005782980636	NA	-1.93254550329547	-1.73090309659895	-0.519145224944042
"prt285"	NA	2.02573166331114	3.29515251216595	3.92810708651401	4.46102274105259	4.68443002321888	NA	NA
"prt286"	8.15263473014202	8.87127973835701	10.6257664975325	5.5715129754169	7.34340382484483	7.23388093539081	7.99262430509386	5.86389095732386
"prt287"	1.4435731235917	0.339644423964748	-0.122944842351429	0.187175907182644	0.0475860793936819	NA	-0.27126754731932	1.92679678374635
"prt288"	-1.27205443259773	NA	0.301868618435297	-2.73502804565426	-1.4186993708741	-2.23033329255572	2.41758723292918	0.899425629782377
"prt289"	-0.640674093653832	-0.737872407294468	0.0814757582175163	-1.91597354959551	-1.74609224077507	-0.678947015983415	2.57910278019236	4.48914114911556
"prt290"	-0.611222178994116	-2.65992213346171	-2.08234269649438	-1.71693055690596	NA	-1.28936986155762	-1.63436898398958	-1.93129890488535
"prt291"	-0.451085545875652	NA	NA	-4.12001330052083	NA	NA	-1.53266896130535	2.52921428416525
"prt292"	10.6355355660119	NA	9.8124581532666	10.9597406838446	7.2580408650789	7.61700079720671	NA	NA
"prt293"	1.9503433470195	NA	4.68240904268478	0.853551962960182	-0.591057751824824	NA	1.77123155116828	3.20384607240258
"prt294"	NA	1.81485283153684	1.31344829985151	NA	NA	1.37146305236701	NA	1.68711738570287
"prt295"	-4.81169242106792	NA	-1.76821080562643	-3.06721070406501	-4.15823368478525	NA	-1.58434022096157	-1.59712628714646
"prt296"	1.96825413342454	NA	6.31555557684867	4.5344448399597	NA	NA	5.89807634229103	NA
"prt297"	3.03665908105725	3.48391567003601	5.06336759782785	3.18504962889946	0.300544167365993	2.99274726419556	-0.979318960233004	-1.58802015465415
"prt298"	0.944175663842599	0.585235445448205	NA	-4.47377047963293	NA	-1.71429375092071	-0.688180302488664	3.46971907039201
"prt299"	0.0594958112315651	-16.3605345078878	NA	-0.348946240200346	NA	16.8220248584143	5.24883573429209	NA
"prt300"	-1.52680643978807	-0.243205924886048	-1.32412490567791	-1.06068323564765	-0.891232857863113	NA	-2.96760640852782	1.19727159465306
"prt301"	4.34839467874914	NA	-1.11880663872454	4.07018375763317	NA	NA	NA	-1.52547692987078
"prt302"	-2.47837056009437	-1.81019787149384	-1.34155074022268	-3.85174739294275	-2.41985219582319	-1.43669008777891	-1.74384838014171	-1.22756833733902
"prt303"	4.46256225224605	NA	5.53480208016387	NA	5.20807580950097	3.94245014379216	4.31415176685831	NA
"prt304"	NA	-0.669408397595744	-3.21895265832924	NA	-3.54948774362012	2.89597619777948	NA	NA
"prt305"	2.66582808050228	1.69793606893655	1.53076439545796	-0.648750652812852	-1.94906541500042	0.122608888181885	-0.784099825508854	-1.41085228742991
"prt306"	3.68800072636882	2.26149060913129	1.25081599801969	1.36307313403007	3.27999235000853	4.13561891549717	NA	NA
"prt307"	0.712769533166127	NA	0.716531295345098	-0.952685045189587	NA	1.68388403462533	-0.648760267458888	-0.857578843985508
"prt308"	-0.559077085563755	0.0783640529373927	NA	-0.827216698921774	-1.3283328362419	0.207905996071887	1.27181030143557	NA
"prt309"	-7.02542470556027	-4.51490736517785	-5.2726252359836	NA	-7.13499719294686	-2.75647769063979	-1.57226803425951	-5.02620076683723
"prt310"	-1.83050371792599	-2.09014227754055	NA	-1.6751237626362	NA	NA	-2.48347053021553	-2.59196102259986
"prt311"	1.42715232841191	15.153620305859	9.88079412162939	4.44476594899177	NA	NA	1.97040552639451	NA
"prt312"	-2.02251767726435	0.680180092998527	-0.430390844816857	NA	-3.35014651724714	0.300942628478263	0.956108292910649	0.294550378067605
"prt313"	1.27637714760936	-0.21863217705394	4.61161525624616	-0.0183929878026935	1.39853236065899	1.15787090833784	1.37520605319642	2.9265476760173
"prt314"	-4.80700518320596	-4.09659038118726	NA	-2.26239613596254	-3.96107412692209	-2.31680602089615	NA	NA
"prt315"	NA	-2.38916840321157	-3.96217643317844	-2.60862749223341	NA	-4.05576701569319	-1.26549691982758	-0.834372229769298
"prt316"	-1.49460784645167	0.00195406896332628	-0.941679191927477	-3.61567344829381	0.424732525685018	-0.953942401231653	0.96841311347878	-1.01283853828606
"prt317"	1.74865464848147	2.70470775965412	1.37269493652346	1.44052076321374	-0.198827134614148	2.52698621975332	-0.434539716080021	3.3452202966063
"prt318"	3.46002539947111	2.60304697270431	NA	1.07851771670481	2.98344032244757	2.43938627338447	2.5343804488111	1.11725510941714
"prt319"	4.00793650387859	NA	4.78200028724164	4.50269838736031	3.93965377621306	3.97811266890569	4.05615947504459	4.30585822908995
"prt320"	1.6016782539382	2.27718631941347	3.1785886560191	1.89945096518352	2.61247938272465	2.36411409114285	0.854291249009322	1.02987274118265
"prt321"	1.40376225623024	-0.743550897755149	-1.13621308981998	1.81839017323075	NA	1.64146146679556	-1.13764360216297	1.76320893309282
"prt322"	5.46568458957918	3.80707304581041	4.86007888994852	2.05858095185619	4.4952090505504	NA	2.5743160280567	2.22802073634133
"prt323"	2.12037469734895	5.24033323731975	NA	-0.834497193856486	-2.50616368657335	5.52610344832098	NA	NA
"prt324"	1.63881087206879	NA	3.77816991581729	NA	NA	9.73926685605842	-1.71951808304086	NA
"prt325"	2.82785917842142	2.55970195941048	NA	2.50233055898202	0.6430641927478	2.2790836410488	2.01197665334176	1.67752907553746
"prt326"	-1.85883088833126	-1.66184558640396	-3.0678996993991	NA	NA	NA	-2.58697916890943	-2.74218125312756
"prt327"	0.620422174969599	NA	2.23089094628448	1.92550261786743	NA	2.93800640339673	2.05648394721498	3.11481782683689
"prt328"	0.699855107790662	-1.76150783352961	-2.65489996134404	-1.70976388998974	-1.59964139562956	2.68480259224917	-0.389844609863697	-4.47652630628256
"prt329"	0.358451698254891	-1.66319577699248	-1.79044463400503	1.68024692695657	-1.20278551755361	-1.76177757900984	NA	-0.387238049912543
"prt330"	1.3532845478323	1.693685711872	NA	-2.04946949578401	0.0215416447125185	-1.16749621112092	2.75051655047241	3.08291320176851
"prt331"	-2.49954194015844	NA	-1.21469422941807	-4.12394247085278	-0.953463172572361	0.819795098460397	-1.32773950345986	NA
"prt332"	6.64744142858957	-1.09345664862574	NA	-1.87450387116955	6.74207959480903	NA	NA	NA
"prt333"	-0.672083262750643	2.60173859471781	NA	-0.383168525691712	NA	0.156357723721033	NA	NA
"prt334"	NA	-1.22387851540992	-0.970738668348898	NA	NA	-1.72676842347306	-3.17385655010011	-2.27901289129478
"prt335"	-1.32907325256184	-0.167324288612222	0.534381264961851	NA	-3.8760968364186	-0.539738236621882	-1.01178826178416	0.642992151513337
"prt336"	1.72933598944054	4.15464671686342	2.71389510781453	-0.595889700420454	-0.719618780795704	-1.54804565983208	3.15205561647314	2.03241667869538
"prt337"	-1.96576090450182	-1.09382595273139	NA	-4.21214180838607	NA	0.322533877691097	NA	NA
"prt338"	-5.56936609320413	NA	-2.97834430517598	-5.00066080254498	NA	NA	NA	-5.91476513137385
"prt339"	1.6157126965296	3.91006958773742	-1.676425616598	-1.46512817429169	3.85587965597017	2.31389932089632	-0.88769458451814	1.9515010670752
"prt340"	-0.136350449125736	-1.86444085934063	NA	-3.30196653005465	NA	0.103829892260169	0.164290805686799	NA
"prt341"	NA	3.06628651459664	0.719470597614308	-0.374993216388288	2.6885790868745	2.98881448546344	2.66406812409596	2.42092206095892
"prt342"	-4.72524801014586	-2.15514705001403	-1.77587164569816	-5.75325729364898	NA	-1.04764760708044	-2.59149765948502	NA
"prt343"	NA	-1.89961736786883	-0.737507931312747	-4.65801310711198	-2.55594730152873	-2.26531406238976	NA	-1.51223547668076
"prt344"	-2.22199494033658	-0.27564687626231	NA	NA	-2.41471088998346	0.494442509308658	-1.94470794625618	-1.54870106301319
"prt345"	-1.28066736195315	1.81992802107871	-1.09023253807241	-1.53440812973201	-3.41048621761873	NA	-0.746970868969222	3.579013122111
"prt346"	NA	-1.52122897507246	-3.62720589014078	NA	-4.4465021334483	NA	-5.06557657488922	NA
"prt347"	NA	0.760361413247729	1.8303518587012	2.88805759335825	4.37601827598167	0.649374292321468	NA	2.80866508271244
